ref_number,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,other_names,property_id,district_name,address,latitude,longitude,aos_agriculture,aos_archeology,aos_architecture,aos_community_planning_and_development,aos_conservation,aos_landscape_architecture,aos_social_history,aos_european,aos_archeology_prehistoric,aos_ethnic_heritage_native_american,aos_exploration_settlement,aos_entertainment_recreation,aos_transportation,aos_historic_non_aboriginal,aos_art,aos_black,aos_commerce,aos_military,aos_education,aos_politics_government,aos_industry,aos_engineering,aos_religion,aos_historic_aboriginal,aos_prehistoric,aos_economics,aos_ethnic_heritage_black,aos_other,aos_ethnic_heritage_european,aos_ethnic_heritage_other_ethnic,aos_ethnic_heritage,aos_literature,aos_maritime_history,aos_native_american,aos_science,aos_invention,aos_law,aos_communications,aos_archeology_historic_non_aboriginal,aos_performing_arts,aos_hispanic,aos_archeology_historic_aboriginal,aos_health_medicine,aos_asian,aos_other_ethnic,aos_ethnic_heritage_hispanic,aos_philosophy,aos_ethnic_heritage_asian,aos_pacific_islander,aos_na
89001056,Tyler Park Historic District,Massachusetts,Middlesex,Lowell,"Roughly bounded by Princeton, Foster, and Pine Sts.",Listed,Single,FALSE,66.7,Community Planning And Development; Architecture; Social History,District,https://catalog.archives.gov/id/63795832,FALSE,FALSE,TRUE,FALSE,1989-08-17,NA,89001056,Tyler Park,"Tyler Park Historic District, Lowell, Massachusetts",42.630643990184,-71.337528001209,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86001763,Union Street Historic District,Massachusetts,Middlesex,Newton,"Roughly Union St. between Langley Rd. and Herrick St., and 17--31 Herrick St.",Listed,Multiple,FALSE,1.8,Commerce; Architecture,District,https://catalog.archives.gov/id/63791481,FALSE,TRUE,TRUE,FALSE,1986-09-04,See Also:Newton Center Station,86001763,Union Street,"Union Street Historic District, Newton, Massachusetts",42.354972023187,-71.143120884841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82001981,Upper Magazine Street Historic District,Massachusetts,Middlesex,Cambridge,"Cottage, Magazine, William and Perry Sts.",Listed,Multiple,FALSE,5.3,Architecture,District,https://catalog.archives.gov/id/63791206,FALSE,TRUE,FALSE,FALSE,1982-04-13,NA,82001981,Upper Magazine Street,"Upper Magazine Street Historic District, Cambridge, Massachusetts",42.360768324194,-71.109242655044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98000541,Wannalancit Street Historic District,Massachusetts,Middlesex,Lowell,"14-71 Wannalancit St., and 390, 406 Pawtucket St.",Listed,Single,FALSE,5.5,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/63795778,FALSE,FALSE,TRUE,FALSE,1998-05-20,NA,98000541,Wannalancit Street,"Wannalancit Street Historic District, Lowell, Massachusetts",42.646039450842,-71.328787352577,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08000166,Washington Park Historic District,Massachusetts,Middlesex,Newton,"4-97 Washington Park & 5,15 Park Place",Listed,Multiple,FALSE,7,Architecture; Community Planning And Development; Landscape Architecture,District,https://catalog.archives.gov/id/63791372,FALSE,FALSE,TRUE,FALSE,2008-03-12,NA,08000166,Washington Park,"Washington Park Historic District, Newton, Massachusetts",42.349207006557,-71.204811041804,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82001995,Washington Square Historic District,Massachusetts,Middlesex,Lowell,"Roughly bounded by Merrimack, Park, Andover, Oak, Harrison, and Willow Sts.",Listed,Single,FALSE,16.5,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63795840,FALSE,FALSE,TRUE,FALSE,1982-08-11,NA,82001995,Washington Square,"Washington Square Historic District, Lowell, Massachusetts",42.642084512693,-71.298707971023,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99000498,Watertown Arsenal Historic District,Massachusetts,Middlesex,Watertown,Arsenal St.,Listed,Single,FALSE,45,Architecture; Engineering; Industry; Invention; Landscape Architecture; Military,District,https://catalog.archives.gov/id/63795917,TRUE,FALSE,FALSE,FALSE,1999-05-14,Army Materials Technology Laboratory,99000498,Watertown Arsenal,"Watertown Arsenal Historic District, Watertown, Massachusetts",42.363730301929,-71.165855579192,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74000378,Wayland Center Historic District,Massachusetts,Middlesex,Wayland,Irregular pattern along both sides of U.S. 20 and MA 27,Listed,Single,FALSE,21,Commerce; Education; Architecture; Religion,District,https://catalog.archives.gov/id/63795710,FALSE,TRUE,FALSE,FALSE,1974-09-06,NA,74000378,Wayland Center,"Wayland Center Historic District, Wayland, Massachusetts",42.362981993874,-71.360133994073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73000307,Wayside Inn Historic District,Massachusetts,Middlesex,Sudbury,Old Boston Post Rd.,Listed,Single,FALSE,76,Literature; Architecture,District,https://catalog.archives.gov/id/63795989,TRUE,FALSE,FALSE,FALSE,1973-04-23,NA,73000307,Wayside Inn,"Wayside Inn Historic District, Sudbury, Massachusetts",42.360307274685,-71.437627332947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86001764,Webster Park Historic District,Massachusetts,Middlesex,Newton,Along Webster Pk. and Webster St. between Westwood St. and Oak Ave.,Listed,Multiple,FALSE,11.5,Community Planning And Development; Architecture; Social History,District,https://catalog.archives.gov/id/63791955,FALSE,TRUE,TRUE,FALSE,1986-09-04,NA,86001764,Webster Park,"Webster Park Historic District, Newton, Massachusetts",42.348976163987,-71.233522008439,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89000659,Wedgemere Historic District,Massachusetts,Middlesex,Winchester,"Roughly bounded by Foxcroft, Fletcher, Church, and Cambridge",Listed,Multiple,FALSE,39,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63791860,FALSE,FALSE,TRUE,FALSE,1989-07-05,NA,89000659,Wedgemere,"Wedgemere Historic District, Winchester, Massachusetts",42.446431006513,-71.153141973146,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88000426,Wellington Farm Historic District,Massachusetts,Middlesex,Weston,487--500 Wellesley St.,Listed,Single,FALSE,35,Agriculture; Architecture,District,https://catalog.archives.gov/id/63795632,FALSE,FALSE,TRUE,FALSE,1988-04-14,"Pierce, Thomas, House",88000426,Wellington Farm,"Wellington Farm Historic District, Weston, Massachusetts",42.333169995031,-71.306096031939,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86001766,West Newton Hill Historic District,Massachusetts,Middlesex,Newton,"Roughly bounded by Highland Ave., Lenox, Hampshire, and Chestnut Sts.",Listed,Multiple,FALSE,35.9,Community Planning And Development; Architecture; Social History,District,https://catalog.archives.gov/id/63791959,FALSE,TRUE,TRUE,FALSE,1986-09-04,NA,86001766,West Newton Hill,"West Newton Hill Historic District, Newton, Massachusetts",42.341150991777,-71.223545014497,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000017,West Newton Village Center Historic District,Massachusetts,Middlesex,Newton,Roughly Washington St. from Putnam to Davis Ct.,Listed,Multiple,FALSE,10.8,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63791879,FALSE,FALSE,TRUE,FALSE,1990-02-16,See Also:Davis Hotel,90000017,West Newton Village Center,"West Newton Village Center Historic District, Newton, Massachusetts",42.355883376713,-71.190259873645,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98001105,Westford Center Historic District,Massachusetts,Middlesex,Westford,"Roughly along Graniteville Rd., Main St., Lincoln St., and Depot St.",Listed,Single,FALSE,111,Agriculture; Architecture; Community Planning And Development; Education,District,https://catalog.archives.gov/id/63795524,FALSE,FALSE,TRUE,FALSE,1998-08-28,NA,98001105,Westford Center,"Westford Center Historic District, Westford, Massachusetts",42.586507127952,-71.451233596045,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89001221,Westwood Road Historic District,Massachusetts,Middlesex,Somerville,"Roughly bounded by Summer St., Benton Rd., Westwood Rd., and Central St.",Listed,Multiple,FALSE,4,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63791913,FALSE,FALSE,TRUE,FALSE,1989-09-18,NA,89001221,Westwood Road,"Westwood Road Historic District, Somerville, Massachusetts",42.386770002724,-71.104590972469,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95000662,Wilder Street Historic District,Massachusetts,Middlesex,Lowell,284--360 Wilder St.,Listed,Single,FALSE,3,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/63795780,FALSE,FALSE,TRUE,FALSE,1995-05-26,NA,95000662,Wilder Street,"Wilder Street Historic District, Lowell, Massachusetts",42.63571550261,-71.331158676805,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000246,Wilmington Centre Village Historic District,Massachusetts,Middlesex,Wilmington,"Roughly, Middlesex Dr. and Church St. from Adams St. to Wildwood Cemetery",Listed,Single,FALSE,110,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63795768,FALSE,FALSE,TRUE,FALSE,1992-04-08,NA,92000246,Wilmington Centre Village,"Wilmington Centre Village Historic District, Wilmington, Massachusetts",42.558285,-71.163829,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86002943,Winchester Center Historic District,Massachusetts,Middlesex,Winchester,"Roughly bounded by Mt. Vernon and Washington Sts., Waterfield Rd., Church and Main Sts.",Listed,Single,FALSE,40,Community Planning And Development; Commerce; Architecture,District,https://catalog.archives.gov/id/63795690,FALSE,FALSE,TRUE,FALSE,1986-11-21,See Also:Winchester Town Hall;Winchester Savings Bank,86002943,Winchester Center,"Winchester Center Historic District, Winchester, Massachusetts",42.453157986725,-71.133758989691,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000018,Windsor Road Historic District,Massachusetts,Middlesex,Newton,Windsor and Kent Rds.,Listed,Multiple,FALSE,26,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63791856,FALSE,FALSE,TRUE,FALSE,1990-02-16,NA,90000018,Windsor Road,"Windsor Road Historic District, Newton, Massachusetts",42.330527013322,-71.230610958874,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82001986,Winter Street Historic District,Massachusetts,Middlesex,Cambridge,Winter St.,Listed,Multiple,FALSE,1.1,Architecture,District,https://catalog.archives.gov/id/63791068,FALSE,TRUE,FALSE,FALSE,1982-04-13,NA,82001986,Winter Street,"Winter Street Historic District, Cambridge, Massachusetts",42.372621873214,-71.081315995135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000551,Woburn Street Historic District,Massachusetts,Middlesex,Reading,Woburn St. from Temple St. to Summer Ave.,Listed,Multiple,FALSE,10,Architecture,District,https://catalog.archives.gov/id/63790765,FALSE,FALSE,TRUE,FALSE,1985-02-01,NA,85000551,Woburn Street,"Woburn Street Historic District, Reading, Massachusetts",42.52027,-71.1142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88000956,Woods End Road Historic District,Massachusetts,Middlesex,Lincoln,"68 Baker Bridge Rd., 1, 5, 9, and 10 Woods End Rd.",Listed,Single,FALSE,17,Community Planning And Development; Architecture; Social History,District,https://catalog.archives.gov/id/63795830,FALSE,TRUE,TRUE,FALSE,1988-07-08,NA,88000956,Woods End Road,"Woods End Road Historic District, Lincoln, Massachusetts",42.427059464355,-71.326400773286,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89000756,Yale Avenue Historic District,Massachusetts,Middlesex,Wakefield,16--25 Yale Ave.,Listed,Multiple,FALSE,2,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63791783,FALSE,FALSE,TRUE,FALSE,1989-07-06,NA,89000756,Yale Avenue,"Yale Avenue Historic District, Wakefield, Massachusetts",42.504872191932,-71.074724575074,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66000772,Nantucket Historic District,Massachusetts,Nantucket,Nantucket,Nantucket Island,Listed,Single,FALSE,30000,Industry; Commerce; Architecture,District,NA,TRUE,FALSE,FALSE,FALSE,2066-11-13,NA,66000772,Nantucket,"Nantucket Historic District, Nantucket, Massachusetts",41.268186,-70.086871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85003245,"Anderson, Larz, Park Historic District",Massachusetts,Norfolk,Brookline,Bounded by Goddard and Avon Sts.,Listed,Multiple,FALSE,62,Landscape Architecture; Exploration/Settlement,District,https://catalog.archives.gov/id/63792694,TRUE,TRUE,TRUE,FALSE,1985-10-17,NA,85003245,"Anderson, Larz, Park","Anderson, Larz, Park Historic District, Brookline, Massachusetts",42.314904989821,-71.133183991133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89001309,Baxter Street Historic District,Massachusetts,Norfolk,Quincy,Roughly 19--34 Baxter St.,Listed,Multiple,FALSE,0.9,Industry; Architecture,District,https://catalog.archives.gov/id/63792673,FALSE,FALSE,TRUE,FALSE,1989-09-20,NA,89001309,Baxter Street,"Baxter Street Historic District, Quincy, Massachusetts",42.248999845353,-70.995373684445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85003322,Beacon Street Historic District,Massachusetts,Norfolk,Brookline,Roughly on Beacon St. from Saint Mary's to Ayr Rd.,Listed,Multiple,FALSE,130,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63792590,TRUE,TRUE,TRUE,FALSE,1985-10-17,NA,85003322,Beacon Street,"Beacon Street Historic District, Brookline, Massachusetts",42.342331216019,-71.12101682351,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85003248,Beaconsfield Terraces Historic District,Massachusetts,Norfolk,Brookline,"11--25, 33--43, and 44--55 Garrison Rd. and 316--326, 332--344, and 350--366 Tappan St.",Listed,Multiple,FALSE,6,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63792516,TRUE,TRUE,TRUE,FALSE,1985-10-17,NA,85003248,Beaconsfield Terraces,"Beaconsfield Terraces Historic District, Brookline, Massachusetts",42.337618983508,-71.138293934585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97000497,Borderland Historic District,Massachusetts,Norfolk,North Easton,Address Restricted,Listed,Single,TRUE,1270,Agriculture; Historic - Aboriginal; Architecture; Art; Commerce; Engineering; Industry; Invention; Landscape Architecture; Science,District,NA,FALSE,FALSE,TRUE,FALSE,1997-06-16,Borderland State Park,97000497,Borderland,"Borderland Historic District, North Easton, Massachusetts",42.060608092345,-71.158680173042,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000650,Brookline Town Green Historic District,Massachusetts,Norfolk,Brookline,"Chestnut Pl., Fairmont, Dudley, Boyston, Walnut and Warren Sts., Hedge, Codman, and Kennard Rds.",Listed,Single,FALSE,61,Landscape Architecture; Historic - Non-Aboriginal; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/63796201,FALSE,FALSE,TRUE,FALSE,1980-06-22,NA,80000650,Brookline Town Green,"Brookline Town Green Historic District, Brookline, Massachusetts",42.327476419661,-71.131953779204,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98001081,Brush Hill Historic District,Massachusetts,Norfolk,Milton,"Roughly Brush Hill Rd., from Robbins St. to Bradlee Rd., and Dana Ave., Brush Hill Ln. and Fairmount Ave.",Listed,Single,FALSE,68.5,Architecture; Agriculture; Community Planning And Development,District,https://catalog.archives.gov/id/63796214,FALSE,FALSE,TRUE,FALSE,1998-08-20,NA,98001081,Brush Hill,"Brush Hill Historic District, Milton, Massachusetts",42.248566,-71.069184,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09000697,Canton Corner Historic District,Massachusetts,Norfolk,Canton,"Roughly Washington St. from Pecunit St. to SW. of Dedham St., and Pleasant St. from Washington St. to Reservoir Rd.",Listed,Single,FALSE,170,Architecture; Community Planning And Development; Landscape Architecture; Social History,District,https://catalog.archives.gov/id/63796296,FALSE,FALSE,TRUE,FALSE,2009-09-09,NA,09000697,Canton Corner,"Canton Corner Historic District, Canton, Massachusetts",42.158931,-71.144957,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96000058,Cohasset Common Historic District,Massachusetts,Norfolk,Cohasset,"Bounded by Highland Ave., N. Main St., William B. Long, Jr., Rd. and Robert E. Jason Rd.",Listed,Single,FALSE,24,Religion; Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63796300,FALSE,FALSE,TRUE,FALSE,1996-02-28,NA,96000058,Cohasset Common,"Cohasset Common Historic District, Cohasset, Massachusetts",42.244176,-70.804535,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000455,Cottage Farm Historic District,Massachusetts,Norfolk,Brookline,"Roughly bounded by Amory, Dummer, Lenox, Brookline and Beacon Sts.",Listed,Single,FALSE,60,Community Planning And Development; Architecture; Social History,District,https://catalog.archives.gov/id/63796310,FALSE,FALSE,TRUE,FALSE,1978-03-29,NA,78000455,Cottage Farm,"Cottage Farm Historic District, Brookline, Massachusetts",42.348884093738,-71.097100065601,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85003257,Cypress-Emerson Historic District,Massachusetts,Norfolk,Brookline,"Roughly bounded by Waverly, Emerson, and Cypress Sts.",Listed,Multiple,FALSE,0,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63792636,TRUE,TRUE,TRUE,FALSE,1985-10-17,NA,85003257,Cypress-Emerson,"Cypress-Emerson Historic District, Brookline, Massachusetts",42.3326,-71.12533,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100002421,Davenport Estate Historic District,Massachusetts,Norfolk,Milton,"1465, 1485, 1493 Brush Hill Rd.",Listed,Single,FALSE,22.57,Agriculture; Archeology; Architecture; Community Planning And Development; Conservation; Landscape Architecture; Social History,District,NA,FALSE,FALSE,TRUE,FALSE,2018-05-17,Wakefield Estate,100002421,Davenport Estate,"Davenport Estate Historic District, Milton, Massachusetts",42.225395413096,-71.120744154245,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000285,Dean Junior College Historic District,Massachusetts,Norfolk,Franklin,Dean Junior College campus,Listed,Single,FALSE,7,Education; Architecture; Social History,District,https://catalog.archives.gov/id/63796342,FALSE,FALSE,TRUE,FALSE,1975-04-23,NA,75000285,Dean Junior College,"Dean Junior College Historic District, Franklin, Massachusetts",42.08621,-71.39673,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06000785,Dedham Village Historic District,Massachusetts,Norfolk,Dedham,"Roughly bounded by High, Court, Washington, School Sts., Village AVe., and Chestnut St.",Listed,Single,FALSE,55,Architecture; Politics/Government; Transportation; Community Planning And Development; Religion; Social History; Commerce,District,https://catalog.archives.gov/id/63796386,FALSE,FALSE,TRUE,FALSE,2006-09-06,Connecticut Corner; Franklin Square,06000785,Dedham Village,"Dedham Village Historic District, Dedham, Massachusetts",42.248319989186,-71.181096039331,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000099,Eustis Estate Historic District,Massachusetts,Norfolk,Milton,"1400, 1421, 1424, 1426, and 1452 Canton Ave.",Listed,Single,FALSE,96.7,Architecture; Community Planning And Development; Landscape Architecture,District,NA,FALSE,FALSE,TRUE,FALSE,2016-03-22,Eustis Estate,16000099,Eustis Estate,"Eustis Estate Historic District, Milton, Massachusetts",42.230557437162,-71.108412617402,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85003266,Fisher Hill Historic District,Massachusetts,Norfolk,Brookline,"Roughly bounded by Clinton and Sumner Rds., Boylston St. and Chestnut Hill Ave.",Listed,Multiple,FALSE,150,Community Planning And Development; Landscape Architecture; Architecture,District,https://catalog.archives.gov/id/63792652,TRUE,TRUE,TRUE,FALSE,1985-10-17,NA,85003266,Fisher Hill,"Fisher Hill Historic District, Brookline, Massachusetts",42.326459988172,-71.142536015782,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05000218,Franklin Common Historic District,Massachusetts,Norfolk,Franklin,"Main, High, Union, Pleasant St. and Church Sq.",Listed,Single,FALSE,35,Architecture; Community Planning And Development; Education,District,https://catalog.archives.gov/id/63796280,FALSE,FALSE,TRUE,FALSE,2005-03-31,NA,05000218,Franklin Common,"Franklin Common Historic District, Franklin, Massachusetts",42.089551990893,-71.40110599408,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001121,Front Street Historic District,Massachusetts,Norfolk,Weymouth,"Roughly bounded by Front, Summer, Kingman, Congress, and Washington Sts",Listed,Single,FALSE,77,Architecture; Community Planning And Development; Industry; Social History,District,https://catalog.archives.gov/id/63796294,FALSE,FALSE,TRUE,FALSE,2011-01-10,NA,10001121,Front Street,"Front Street Historic District, Weymouth, Massachusetts",42.211047006869,-70.959571977593,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94000424,Government Island Historic District,Massachusetts,Norfolk,Cohasset,Border St.,Listed,Single,FALSE,7.4,Architecture; Maritime History; Engineering,District,https://catalog.archives.gov/id/63796438,FALSE,TRUE,TRUE,FALSE,1994-05-12,"Minot's Ledge Lighthouse Shore Station, Gulf Island;US Light",94000424,Government Island,"Government Island Historic District, Cohasset, Massachusetts",42.238430013991,-70.788397014749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85003271,Graffam Development Historic District,Massachusetts,Norfolk,Brookline,"Roughly bounded by Abbottsford Rd., Babcock St., Manchester, and Naples Rds.",Listed,Multiple,FALSE,9,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/63792544,TRUE,TRUE,TRUE,FALSE,1985-10-17,NA,85003271,Graffam Development,"Graffam Development Historic District, Brookline, Massachusetts",42.348950017406,-71.124160034174,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
