ref_number,prefix,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_international,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,nhl_designated_date,other_names,park_name,property_id,district_name,address,latitude,longitude
11000020,NA,Tygert Street Historic District,Wisconsin,Fond Du Lac,Ripon,"Tygert St and Spaulding Ave, generally bounded by Scott St and E Lane St",Listed,Single,FALSE,35,Architecture,District,https://catalog.archives.gov/id/106780993,FALSE,FALSE,FALSE,TRUE,FALSE,2011-02-18,NA,NA,NA,11000020,Tygert Street,"Tygert Street Historic District, Tygert St and Spaulding Ave, generally bounded by Scott St and E Lane St, Ripon, Wisconsin",43.84154,-88.835355
91001396,NA,Watson Street Commercial Historic District,Wisconsin,Fond Du Lac,Ripon,"Roughly, Watson St. from Seward to Jackson Sts. and Jackson and Scott Sts. from Watson to Blackburn Sts.",Listed,Single,FALSE,14,Commerce; Education; Architecture,District,https://catalog.archives.gov/id/106780997,FALSE,FALSE,FALSE,TRUE,FALSE,1991-09-27,NA,NA,NA,91001396,Watson Street Commercial,"Watson Street Commercial Historic District, Roughly, Watson St. from Seward to Jackson Sts. and Jackson and Scott Sts. from Watson to Blackburn Sts., Ripon, Wisconsin",43.318868984151,-90.525404471217
100004468,SG,Waupun Commercial Historic District,Wisconsin,Fond Du Lac,Waupun,"Roughly bounded by E. Franklin St., Carrington St., E. Jefferson St., and Forest St.",Listed,Single,FALSE,10,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2019-09-30,NA,NA,NA,100004468,Waupun Commercial,"Waupun Commercial Historic District, Roughly bounded by E. Franklin St., Carrington St., E. Jefferson St., and Forest St., Waupun, Wisconsin",43.632076985031,-88.73221497458
07000708,NA,Bayley Avenue Historic District,Wisconsin,Grant,Platteville,"100-400 Bayley Av., 400 Blk. S Court St., 150, 210, 270 Rountree Av. & 65 Mitchell Av.",Listed,Single,FALSE,8.5,Architecture,District,https://catalog.archives.gov/id/106781023,FALSE,FALSE,FALSE,TRUE,FALSE,2007-07-19,NA,NA,NA,07000708,Bayley Avenue,"Bayley Avenue Historic District, 100-400 Bayley Av., 400 Blk. S Court St., 150, 210, 270 Rountree Av. & 65 Mitchell Av., Platteville, Wisconsin",42.730117051304,-90.48001097166
06000233,NA,Courthouse Square Historic District,Wisconsin,Grant,Lancaster,"Cherry, Jefferson, Madison, and Maple Sts.",Listed,Single,FALSE,12,Commerce; Architecture,District,https://catalog.archives.gov/id/106781033,FALSE,FALSE,FALSE,TRUE,FALSE,2006-04-07,NA,NA,NA,06000233,Courthouse Square,"Courthouse Square Historic District, Cherry, Jefferson, Madison, and Maple Sts., Lancaster, Wisconsin",42.847995414794,-90.709661837066
07000709,NA,Division Street Historic District,Wisconsin,Grant,Platteville,"200-300 Blk. Division St., 145, 170, 175, 190, 195, 220 S Chestnut St.",Listed,Single,FALSE,4,Architecture,District,https://catalog.archives.gov/id/106781037,FALSE,FALSE,FALSE,TRUE,FALSE,2007-07-19,NA,NA,NA,07000709,Division Street,"Division Street Historic District, 200-300 Blk. Division St., 145, 170, 175, 190, 195, 220 S Chestnut St., Platteville, Wisconsin",42.732532494957,-90.481690962658
90000377,NA,Main Street Commercial Historic District,Wisconsin,Grant,Platteville,"Roughly bounded by Chestnut, Furnace, Bonson, Mineral, Oak, and Pine",Listed,Single,FALSE,12,Industry; Commerce; Entertainment/Recreation; Politics/Government; Architecture; Social History,District,https://catalog.archives.gov/id/106781053,FALSE,FALSE,FALSE,TRUE,FALSE,1990-03-09,NA,See Also:Congregational Church,NA,90000377,Main Street Commercial,"Main Street Commercial Historic District, Roughly bounded by Chestnut, Furnace, Bonson, Mineral, Oak, and Pine, Platteville, Wisconsin",42.732655020772,-90.476890015638
07000710,NA,West Main Street Historic District,Wisconsin,Grant,Platteville,"ROughly bounded by N & S Elm, W Pine, N & S Hickory & W Mineral Sts.",Listed,Single,FALSE,13.5,Architecture,District,https://catalog.archives.gov/id/106781070,FALSE,FALSE,FALSE,TRUE,FALSE,2007-07-19,NA,NA,NA,07000710,West Main Street,"West Main Street Historic District, ROughly bounded by N & S Elm, W Pine, N & S Hickory & W Mineral Sts., Platteville, Wisconsin",42.735789014369,-90.48436499689
100006495,SG,1st And 2nd Street Historic District,Wisconsin,Green,New Glarus,Generally bounded by 1st and 2nd Sts. between 6th and 12th Aves.,Listed,Single,FALSE,20,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2021-05-10,NA,NA,NA,100006495,1st And 2nd Street,"1st And 2nd Street Historic District, Generally bounded by 1st and 2nd Sts. between 6th and 12th Aves., New Glarus, Wisconsin",42.811802040131,-89.63511871214
100006496,SG,2nd Street Commercial Historic District,Wisconsin,Green,New Glarus,"2nd St. between 4th and 5th Aves., 130 and 200 5th Ave.",Listed,Single,FALSE,3.25,Architecture; Commerce; Industry,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2021-05-10,NA,NA,NA,100006496,2nd Street Commercial,"2nd Street Commercial Historic District, 2nd St. between 4th and 5th Aves., 130 and 200 5th Ave., New Glarus, Wisconsin",42.815567633517,-89.635383062826
84000724,NA,Exchange Square Historic District,Wisconsin,Green,Brodhead,"Roughly bounded by 10th, RR tracks, E. 2nd and W. 3rd Aves.",Listed,Single,FALSE,9,Commerce; Entertainment/Recreation; Architecture; Social History,District,https://catalog.archives.gov/id/106781090,FALSE,FALSE,FALSE,TRUE,FALSE,1984-11-15,NA,NA,NA,84000724,Exchange Square,"Exchange Square Historic District, Roughly bounded by 10th, RR tracks, E. 2nd and W. 3rd Aves., Brodhead, Wisconsin",42.616262,-89.385445
92001140,NA,Huron Street Historic District,Wisconsin,Green Lake,Berlin,"Roughly, Huron St. from Fox R. to 124 E. Huron, including adjacent side streets",Listed,Single,FALSE,5,Commerce; Architecture,District,https://catalog.archives.gov/id/106781131,FALSE,FALSE,FALSE,TRUE,FALSE,1992-08-31,NA,NA,NA,92001140,Huron Street,"Huron Street Historic District, Roughly, Huron St. from Fox R. to 124 E. Huron, including adjacent side streets, Berlin, Wisconsin",43.9683313,-88.9467215
05000423,NA,Nathan Strong Park Historic District,Wisconsin,Green Lake,Berlin,"Roughly bounded by N. Wisconsin, E. Moore, N. Swetting and E. Huron Sts.",Listed,Single,FALSE,46,Architecture,Building,https://catalog.archives.gov/id/106781139,FALSE,FALSE,FALSE,TRUE,FALSE,2005-05-10,NA,NA,NA,05000423,Nathan Strong Park,"Nathan Strong Park Historic District, Roughly bounded by N. Wisconsin, E. Moore, N. Swetting and E. Huron Sts., Berlin, Wisconsin",43.968336309292,-88.939541014349
97000271,NA,Princeton Downtown Historic District,Wisconsin,Green Lake,Princeton,approximately .33 miles E from Jct. WI 23 and WI 73,Listed,Single,FALSE,4.5,Architecture; Commerce,District,https://catalog.archives.gov/id/106781141,FALSE,FALSE,FALSE,TRUE,FALSE,1997-03-21,NA,NA,NA,97000271,Princeton Downtown,"Princeton Downtown Historic District, approximately .33 miles E from Jct. WI 23 and WI 73, Princeton, Wisconsin",43.851793908445,-89.137845024996
86002313,NA,Grove Street Historic District,Wisconsin,Iowa,Barneveld,304--316 Grove St.,Listed,Multiple,FALSE,0.9,Industry; Architecture,District,https://catalog.archives.gov/id/106778982,FALSE,FALSE,FALSE,TRUE,FALSE,1986-09-29,NA,NA,NA,86002313,Grove Street,"Grove Street Historic District, 304--316 Grove St., Barneveld, Wisconsin",43.016626738697,-89.900169287862
96000991,NA,Iowa Street Historic District,Wisconsin,Iowa,Dodgeville,"Roughly, Iowa St. from Division St. to Diagonal St.",Listed,Single,FALSE,9,Architecture; Commerce,District,https://catalog.archives.gov/id/106781156,FALSE,FALSE,FALSE,TRUE,FALSE,1996-09-06,NA,See Also:Iowa County Courthouse,NA,96000991,Iowa Street,"Iowa Street Historic District, Roughly, Iowa St. from Division St. to Diagonal St., Dodgeville, Wisconsin",42.96318939334,-90.131096248628
71000037,AD,Mineral Point Historic District,Wisconsin,Iowa,Mineral Point,"Roughly bounded by Ross, Shake Rag, 9th, and Bend Sts.",Listed,Add.doc.,FALSE,1280,Industry; Politics/Government; Architecture; Social History; Commerce,District,NA,FALSE,FALSE,TRUE,TRUE,FALSE,1971-07-30,NA,NA,NA,71000037,Mineral Point,"Mineral Point Historic District, Roughly bounded by Ross, Shake Rag, 9th, and Bend Sts., Mineral Point, Wisconsin",42.86916047026,-90.182670344064
80000141,NA,Montreal Company Location Historic District,Wisconsin,Iron,Montreal,WI 77,Listed,Single,FALSE,206,Industry; Community Planning And Development; Landscape Architecture,District,https://catalog.archives.gov/id/106781187,FALSE,TRUE,FALSE,FALSE,FALSE,1980-05-23,NA,NA,NA,80000141,Montreal Company Location,"Montreal Company Location Historic District, WI 77, Montreal, Wisconsin",46.42792327332,-90.247352987057
100006789,SG,Black River Falls Commercial Historic District,Wisconsin,Jackson,Black River Falls,"Generally bounded by Harrison, North Water, Fillmore, and North 3rd Sts.",Listed,Single,FALSE,7.8,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2021-08-09,NA,NA,NA,100006789,Black River Falls Commercial,"Black River Falls Commercial Historic District, Generally bounded by Harrison, North Water, Fillmore, and North 3rd Sts., Black River Falls, Wisconsin",43.49833,-88.06065
15000503,NA,Clyman Street Historic District,Wisconsin,Jefferson,Watertown,"Roughly bounded by Western Ave,. Clyman, S. 10th & S. 5th Sts.",Listed,Single,FALSE,16.9,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2015-08-03,NA,NA,NA,15000503,Clyman Street,"Clyman Street Historic District, Roughly bounded by Western Ave,. Clyman, S. 10th & S. 5th Sts., Watertown, Wisconsin",43.186773968151,-88.720118421839
100003634,SG,Lake Mills Downtown Commercial Historic District,Wisconsin,Jefferson,Lake Mills,"102-131 E. Lake, 113-203 W. Lake, 103-211 N. Main & 101-202 S. Main Sts.",Listed,Single,FALSE,10.5,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2019-04-05,NA,NA,NA,100003634,Lake Mills Downtown Commercial,"Lake Mills Downtown Commercial Historic District, 102-131 E. Lake, 113-203 W. Lake, 103-211 N. Main & 101-202 S. Main Sts., Lake Mills, Wisconsin",43.078678424041,-88.91279486423
89000483,NA,Main Street Commercial Historic District,Wisconsin,Jefferson,Watertown,Roughly Main St. from N. Washington St. to S. Seventh St.,Listed,Single,FALSE,29,Industry; Commerce; Transportation; Education; European; Architecture,District,https://catalog.archives.gov/id/106781247,FALSE,FALSE,FALSE,TRUE,FALSE,1989-06-02,NA,NA,NA,89000483,Main Street Commercial,"Main Street Commercial Historic District, Roughly Main St. from N. Washington St. to S. Seventh St., Watertown, Wisconsin",43.19417,-88.72205
97001627,NA,Main Street Commercial Historic District,Wisconsin,Jefferson,Jefferson,"Roughly bounded by Dodge St., Center Ave., Mechanic St., and Rock R.",Listed,Single,FALSE,12,Commerce; Architecture; Industry,District,https://catalog.archives.gov/id/106781249,FALSE,FALSE,FALSE,TRUE,FALSE,1998-01-07,NA,NA,NA,97001627,Main Street Commercial,"Main Street Commercial Historic District, Roughly bounded by Dodge St., Center Ave., Mechanic St., and Rock R., Jefferson, Wisconsin",43.00533,-88.807236
84003683,NA,Main Street Historic District,Wisconsin,Jefferson,Fort Atkinson,Roughly Main St. from Sherman Ave. to S. 3rd St.,Listed,Single,FALSE,8.9,Commerce; Architecture,District,https://catalog.archives.gov/id/106781251,FALSE,FALSE,FALSE,TRUE,FALSE,1984-06-07,NA,NA,NA,84003683,Main Street,"Main Street Historic District, Roughly Main St. from Sherman Ave. to S. 3rd St., Fort Atkinson, Wisconsin",42.929876,-88.837019
86001303,NA,Merchants Avenue Historic District,Wisconsin,Jefferson,Fort Atkinson,"Roughly bounded by S. Third St. E and S. Milwaukee Ave. E, Foster St., Whitewater, and Merchant Aves.",Listed,Single,FALSE,11,Industry; Commerce; Architecture,District,https://catalog.archives.gov/id/106781257,FALSE,FALSE,FALSE,TRUE,FALSE,1986-06-13,NA,NA,NA,86001303,Merchants Avenue,"Merchants Avenue Historic District, Roughly bounded by S. Third St. E and S. Milwaukee Ave. E, Foster St., Whitewater, and Merchant Aves., Fort Atkinson, Wisconsin",42.923778003512,-88.835711026953
100004027,SG,Mulberry Street Residential Historic District,Wisconsin,Jefferson,Lake Mills,"205 Oak St., 310-425 Mulberry St., 512 Mulberry St.",Listed,Single,FALSE,7.52,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2019-06-07,NA,NA,NA,100004027,Mulberry Street Residential,"Mulberry Street Residential Historic District, 205 Oak St., 310-425 Mulberry St., 512 Mulberry St., Lake Mills, Wisconsin",43.082271452566,-88.90614818265
09000850,NA,North Washington Street Historic District,Wisconsin,Jefferson,Watertown,"N. Church St. generally bounded by O'Connell and N. Green St., N. Washington St. bounded by O'Connell and Elm Sts.",Listed,Single,FALSE,27,Architecture,District,https://catalog.archives.gov/id/106781259,FALSE,FALSE,FALSE,TRUE,FALSE,2009-10-23,NA,NA,NA,09000850,North Washington Street,"North Washington Street Historic District, N. Church St. generally bounded by O'Connell and N. Green St., N. Washington St. bounded by O'Connell and Elm Sts., Watertown, Wisconsin",43.2005160084,-88.727535022761
13000403,NA,Richards Hill Residential Historic District,Wisconsin,Jefferson,Watertown,"Roughly bounded by Western, Richards, Thomas & Harvey Aves., Livsey Pl. & Charles St.",Listed,Single,FALSE,20.4,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-06-14,NA,NA,NA,13000403,Richards Hill Residential,"Richards Hill Residential Historic District, Roughly bounded by Western, Richards, Thomas & Harvey Aves., Livsey Pl. & Charles St., Watertown, Wisconsin",43.185316013724,-88.709941994729
100004026,RS,South Main Street Residential Historic District,Wisconsin,Jefferson,Lake Mills,"226-275 South Main St., 307-354 South Main St.",Listed,Resubmission,FALSE,15.5,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2020-04-20,NA,NA,NA,100004026,South Main Street Residential,"South Main Street Residential Historic District, 226-275 South Main St., 307-354 South Main St., Lake Mills, Wisconsin",43.074416645372,-88.913320074283
03001220,NA,South Washington Street Historic District,Wisconsin,Jefferson,Watertown,Odd numbered 201-309 S. Church St. and S. Washington St. from Emmet St. to West St.,Listed,Single,FALSE,11.7,Architecture; Social History,District,https://catalog.archives.gov/id/106781275,FALSE,FALSE,FALSE,TRUE,FALSE,2003-11-26,NA,NA,NA,03001220,South Washington Street,"South Washington Street Historic District, Odd numbered 201-309 S. Church St. and S. Washington St. from Emmet St. to West St., Watertown, Wisconsin",43.192085532095,-88.728784010154
00001360,NA,Waterloo Downtown Historic District,Wisconsin,Jefferson,Waterloo,Jct. of Madison and Monroe Sts.,Listed,Single,FALSE,5.2,Commerce; Architecture,District,https://catalog.archives.gov/id/106781282,FALSE,FALSE,FALSE,TRUE,FALSE,2000-11-08,NA,NA,NA,00001360,Waterloo Downtown,"Waterloo Downtown Historic District, Jct. of Madison and Monroe Sts., Waterloo, Wisconsin",43.18381699416,-88.990429979279
89000069,NA,Civic Center Historic District,Wisconsin,Kenosha,Kenosha,"Roughly bounded by 55th St., 8th Ave., 58th St., and 10th Ave.",Listed,Single,FALSE,10,Community Planning And Development; Education; Politics/Government; Architecture,District,https://catalog.archives.gov/id/106781300,FALSE,FALSE,FALSE,TRUE,FALSE,1989-07-26,NA,NA,NA,89000069,Civic Center,"Civic Center Historic District, Roughly bounded by 55th St., 8th Ave., 58th St., and 10th Ave., Kenosha, Wisconsin",42.582647997226,-87.823033038444
88002657,NA,Library Park Historic District,Wisconsin,Kenosha,Kenosha,"Roughly bounded by 59th St., 7th Ave., 61st St., and 8th Ave.",Listed,Single,FALSE,17,Industry; Education; Architecture; Social History,District,https://catalog.archives.gov/id/106781312,FALSE,FALSE,FALSE,TRUE,FALSE,1988-11-29,NA,"See Also:St. Matthew's Episcopal Church;Simmons, Gilbert M.,",NA,88002657,Library Park,"Library Park Historic District, Roughly bounded by 59th St., 7th Ave., 61st St., and 8th Ave., Kenosha, Wisconsin",42.579509980315,-87.819810029035
88002022,NA,Third Avenue Historic District,Wisconsin,Kenosha,Kenosha,Along Third Ave. between 61st and 66th Sts.,Listed,Single,FALSE,21,Industry; Education; Architecture,District,https://catalog.archives.gov/id/106781328,FALSE,FALSE,FALSE,TRUE,FALSE,1988-11-01,NA,See Also:Kemper Hall;Manor House,NA,88002022,Third Avenue,"Third Avenue Historic District, Along Third Ave. between 61st and 66th Sts., Kenosha, Wisconsin",42.576950521399,-87.815053656825
93001167,AD,Marquette Historic District (Additional Documentation),Wisconsin,Kewaunee,Kewaunee,900 Dodge Street,Listed,Add.doc.,FALSE,20,Architecture,District,https://catalog.archives.gov/id/106781345,FALSE,FALSE,FALSE,TRUE,FALSE,1993-11-04,NA,NA,NA,93001167,Marquette (Additional Documentation),"Marquette Historic District (Additional Documentation), 900 Dodge Street, Kewaunee, Wisconsin",44.454073182842,-87.504375080957
00001534,NA,10th And Cass Streets Neighborhood Historic District,Wisconsin,La Crosse,La Crosse,"Roughly bounded by Main St., S. 11th St., Cameron Ave., and S 8th St.",Listed,Single,FALSE,12.6,Architecture,District,https://catalog.archives.gov/id/106781353,FALSE,FALSE,FALSE,TRUE,FALSE,2000-12-13,NA,NA,NA,00001534,10th And Cass Streets Neighborhood,"10th And Cass Streets Neighborhood Historic District, Roughly bounded by Main St., S. 11th St., Cameron Ave., and S 8th St., La Crosse, Wisconsin",43.808737999671,-91.242458015328
10000839,NA,23rd And 24th Streets Historic District,Wisconsin,La Crosse,La Crosse,"Generally bounded b Campbell Rd, Losey Blvd N, Main St, Vine St, and 23rd St N",Listed,Single,FALSE,30,Architecture,District,https://catalog.archives.gov/id/106781355,FALSE,FALSE,FALSE,TRUE,FALSE,2010-11-05,NA,NA,NA,10000839,23rd And 24th Streets,"23rd And 24th Streets Historic District, Generally bounded b Campbell Rd, Losey Blvd N, Main St, Vine St, and 23rd St N, La Crosse, Wisconsin",43.813966002229,-91.22198102587
100008252,SG,Bangor Commercial Historic District,Wisconsin,La Crosse,Bangor,"1501-1630 Commercial St., 1515-1601 Bangor St., 105-106 16th Ave. North",Listed,Single,FALSE,2.75,Commerce; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2022-10-11,NA,NA,NA,100008252,Bangor Commercial,"Bangor Commercial Historic District, 1501-1630 Commercial St., 1515-1601 Bangor St., 105-106 16th Ave. North, Bangor, Wisconsin",43.89212984773,-90.990040186322
100007132,RS,Caledonia Street Commercial Historic District,Wisconsin,La Crosse,La Crosse,Both sides of Caledonia St. between Clinton and St. Paul Sts.,Listed,Resubmission,FALSE,5,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2022-11-14,NA,NA,NA,100007132,Caledonia Street Commercial,"Caledonia Street Commercial Historic District, Both sides of Caledonia St. between Clinton and St. Paul Sts., La Crosse, Wisconsin",43.840833501351,-91.24681652116
97001410,NA,Cass And King Street Residential Historic District,Wisconsin,La Crosse,La Crosse,"Roughly bounded by State, S. 21st, and Madison Sts., and West Ave. S",Listed,Single,FALSE,108,Architecture,District,https://catalog.archives.gov/id/106781364,FALSE,FALSE,FALSE,TRUE,FALSE,1997-11-07,NA,NA,NA,97001410,Cass And King Street Residential,"Cass And King Street Residential Historic District, Roughly bounded by State, S. 21st, and Madison Sts., and West Ave. S, La Crosse, Wisconsin",43.806920719243,-91.239199466649
10000867,NA,Edgewood Place Historic District,Wisconsin,La Crosse,La Crosse,2500 block of Edgewood Pl,Listed,Single,FALSE,1.3,Architecture,District,https://catalog.archives.gov/id/106781376,FALSE,FALSE,FALSE,TRUE,FALSE,2010-10-28,NA,NA,NA,10000867,Edgewood Place,"Edgewood Place Historic District, 2500 block of Edgewood Pl, La Crosse, Wisconsin",43.81931264665,-91.218070616617
94001064,AD,Lacrosse Commercial Historic District,Wisconsin,La Crosse,Lacrosse,"Roughly bounded by Jay St., Second St. S., State St. and Fifth Ave. S.",Listed,Add.doc.,FALSE,15,Commerce; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1994-09-02,NA,"See Also:Zeisler,George,Building;Healy Block;Wisconsin Telep",NA,94001064,Lacrosse Commercial,"Lacrosse Commercial Historic District, Roughly bounded by Jay St., Second St. S., State St. and Fifth Ave. S., Lacrosse, Wisconsin",33.746490806223,-87.049837423046
94001210,NA,Main Street Historic District,Wisconsin,Lafayette,Darlington,"Roughly bounded by Main, Ann, Louisa and Wells Sts.",Listed,Single,FALSE,8,Architecture; Commerce,District,https://catalog.archives.gov/id/106781444,FALSE,FALSE,FALSE,TRUE,FALSE,1994-10-07,NA,NA,NA,94001210,Main Street,"Main Street Historic District, Roughly bounded by Main, Ann, Louisa and Wells Sts., Darlington, Wisconsin",42.680129992161,-90.116511010619
90000998,NA,Water Street Commercial Historic District,Wisconsin,Lafayette,Shullsburg,Roughly Water St. from Judgement to Kennedy Sts. and Gratiot St. from Water to Church Sts.,Listed,Single,FALSE,7,Commerce; Architecture; Social History,District,https://catalog.archives.gov/id/106781456,FALSE,FALSE,FALSE,TRUE,FALSE,1990-06-28,NA,NA,NA,90000998,Water Street Commercial,"Water Street Commercial Historic District, Roughly Water St. from Judgement to Kennedy Sts. and Gratiot St. from Water to Church Sts., Shullsburg, Wisconsin",42.572752,-90.228388
94000600,NA,Center Avenue Historic District,Wisconsin,Lincoln,Merrill,"Roughly bounded by Cedar, Park, Third, Center and Seventh Sts.",Listed,Single,FALSE,10,Architecture,District,https://catalog.archives.gov/id/106781466,FALSE,FALSE,FALSE,TRUE,FALSE,1994-06-17,NA,NA,NA,94000600,Center Avenue,"Center Avenue Historic District, Roughly bounded by Cedar, Park, Third, Center and Seventh Sts., Merrill, Wisconsin",45.186012683057,-89.683160581478
00001069,NA,Central Park Historic District,Wisconsin,Manitowoc,Two Rivers,"Roughly bounded by 19th St., Adams St., 16th St. and Jefferson St.",Listed,Single,FALSE,10,Architecture; Commerce; Social History; Education,District,https://catalog.archives.gov/id/106781476,FALSE,FALSE,FALSE,TRUE,FALSE,2000-12-01,NA,NA,NA,00001069,Central Park,"Central Park Historic District, Roughly bounded by 19th St., Adams St., 16th St. and Jefferson St., Two Rivers, Wisconsin",44.147684981184,-87.566604971684
88000215,NA,Eighth Street Historic District,Wisconsin,Manitowoc,Manitowoc,"Roughly bounded by Buffalo St., Eighth and Seventh Sts., Hancock St., and Tenth, Ninth and Quay Sts.",Listed,Single,FALSE,32.3,Commerce; Architecture,District,https://catalog.archives.gov/id/106781478,FALSE,FALSE,FALSE,TRUE,FALSE,1988-03-17,NA,See Also:Manitowoc County Courthouse,NA,88000215,Eighth Street,"Eighth Street Historic District, Roughly bounded by Buffalo St., Eighth and Seventh Sts., Hancock St., and Tenth, Ninth and Quay Sts., Manitowoc, Wisconsin",44.088009015698,-87.660570967784
100003576,SG,Lincoln Boulevard Historic District,Wisconsin,Manitowoc,Manitowoc,Generally bounded by both sides of Lincoln Blvd. between Cleveland Ave. & Oak St.,Listed,Single,FALSE,24.5,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2019-03-29,NA,NA,NA,100003576,Lincoln Boulevard,"Lincoln Boulevard Historic District, Generally bounded by both sides of Lincoln Blvd. between Cleveland Ave. & Oak St., Manitowoc, Wisconsin",44.106245221631,-87.656376356742
84003708,NA,Andrew Warren Historic District,Wisconsin,Marathon,Wausau,"Roughly bounded by Fulton, Grant, 4th, and 7th Sts.",Listed,Single,FALSE,13,Community Planning And Development; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/106781499,FALSE,FALSE,FALSE,TRUE,FALSE,1984-01-05,NA,See Also:Hiram C. Steward House;Ely Wright House;Eschweiler,NA,84003708,Andrew Warren,"Andrew Warren Historic District, Roughly bounded by Fulton, Grant, 4th, and 7th Sts., Wausau, Wisconsin",44.9629898,-89.623343
04000360,NA,East Hill Residential Historic District,Wisconsin,Marathon,Wausau,"Roughly bounde by North Seventh, Adams, North Tenth, Scott and North Bellis Sts.",Listed,Single,FALSE,65,Architecture; Social History,District,https://catalog.archives.gov/id/106781501,FALSE,FALSE,FALSE,TRUE,FALSE,2004-04-21,NA,NA,NA,04000360,East Hill Residential,"East Hill Residential Historic District, Roughly bounde by North Seventh, Adams, North Tenth, Scott and North Bellis Sts., Wausau, Wisconsin",44.960377004445,-89.618230000892
100008274,SG,Highland Park Historic District,Wisconsin,Marathon,Wausau,"Generally bounded by Hamilton, Franklin, North 10th, and North 14th Sts.",Listed,Single,FALSE,26.2,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2022-10-17,NA,NA,NA,100008274,Highland Park,"Highland Park Historic District, Generally bounded by Hamilton, Franklin, North 10th, and North 14th Sts., Wausau, Wisconsin",44.960789,-89.630165
86000626,NA,Bonnie Oaks Historic District,Wisconsin,Marquette,Briggsville,Grouse Dr.,Listed,Single,FALSE,28,Prehistoric; Literature; Performing Arts,District,https://catalog.archives.gov/id/106781551,FALSE,FALSE,TRUE,FALSE,FALSE,1986-04-03,NA,NA,NA,86000626,Bonnie Oaks,"Bonnie Oaks Historic District, Grouse Dr., Briggsville, Wisconsin",43.65111537617,-89.622693791443
96000238,NA,Montello Commercial Historic District,Wisconsin,Marquette,Montello,"Roughly, parts of W. Montello and Main Sts. at the Montello R. and the quarry on E. Montello St.",Listed,Single,FALSE,9,Architecture; Commerce,District,https://catalog.archives.gov/id/106781553,FALSE,FALSE,FALSE,TRUE,FALSE,1996-03-07,NA,NA,NA,96000238,Montello Commercial,"Montello Commercial Historic District, Roughly, parts of W. Montello and Main Sts. at the Montello R. and the quarry on E. Montello St., Montello, Wisconsin",43.792105202466,-89.327525063105
16000767,NA,27th And Wells Streets Commercial Historic District,Wisconsin,Milwaukee,Milwaukee,"757, 760, 800-810, 801-813, 817-831, 820-826 N.27th St., 2632, 2711 W. Wells St.",Listed,Single,FALSE,3.83,Community Planning And Development; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-11-08,NA,NA,NA,16000767,27th And Wells Streets Commercial,"27th And Wells Streets Commercial Historic District, 757, 760, 800-810, 801-813, 817-831, 820-826 N.27th St., 2632, 2711 W. Wells St., Milwaukee, Wisconsin",43.040855002143,-87.94731897672
82000686,NA,Bay View Historic District,Wisconsin,Milwaukee,Milwaukee,"Roughly bounded by Lake Michigan, Meredith, Superior, Nock, Wentworth, Pryor, Clair, RR tracks and Conway St.",Listed,Single,FALSE,104,Industry; Architecture,District,https://catalog.archives.gov/id/106781580,FALSE,FALSE,FALSE,TRUE,FALSE,1982-08-23,NA,"Village of Bay View;See Also:Schlitz, Joseph, Brewing Compan",NA,82000686,Bay View,"Bay View Historic District, Roughly bounded by Lake Michigan, Meredith, Superior, Nock, Wentworth, Pryor, Clair, RR tracks and Conway St., Milwaukee, Wisconsin",43.041072,-87.909421
84003745,NA,Brewers Hill Historic District,Wisconsin,Milwaukee,Milwaukee,"Vine, Reservoir, Palmer, 1st, 2nd, and Brown Sts.",Listed,Multiple,FALSE,16,Architecture,District,https://catalog.archives.gov/id/106779085,FALSE,FALSE,FALSE,TRUE,FALSE,1984-08-02,NA,Vine-Reservoir Historic District;See Also:Brewers Hill Histo,NA,84003745,Brewers Hill,"Brewers Hill Historic District, Vine, Reservoir, Palmer, 1st, 2nd, and Brown Sts., Milwaukee, Wisconsin",43.056487000108,-87.912712026347
