system:index,institution_type,name,no2,.geo
0000000000000000180f_0,Power Plant,Alta Wind Energy Center IV,2.5740505373429798E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,34.99387189287596]}"
00000000000000001810_0,Power Plant,Alta Wind Energy Center V,2.5740505373429798E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,34.99387189287596]}"
00000000000000001811_0,Power Plant,Alpine Solar,2.274268666262804E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.50126070462667,34.80522568321086]}"
00000000000000001812_0,Power Plant,Carleton College,3.5491630370791755E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.15978653961497,44.4890644460193]}"
00000000000000001813_0,Power Plant,Cedar Hills,5.091024983336299E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0226566183752,47.44452173077253]}"
00000000000000001814_0,Power Plant,Dunlap,1.1604503014045612E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.17637500650685,42.03666372037301]}"
00000000000000001815_0,Power Plant,Criterion,1.5587541806673794E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.26284909428598,39.39561678506161]}"
00000000000000001816_0,Power Plant,Garnet Wind Energy Center,2.9998216437760445E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.55191653808731,33.92487670477373]}"
00000000000000001817_0,Power Plant,Loraine Windpark Project LLC,1.890283108300702E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.76851699610732,32.41570702745293]}"
00000000000000001818_0,Power Plant,Adelanto Solar Project,3.467391607750806E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.43226551652445,34.553697403657395]}"
00000000000000001819_0,Power Plant,Pine Tree Solar Project,2.0566585239616347E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.18685035518484,35.24540017242943]}"
0000000000000000181a_0,Power Plant,Maclay Solar Project,9.305604935182856E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.43837863473831,34.302169124103926]}"
0000000000000000181b_0,Power Plant,Pacific Cruise Ship Terminals Berth 93,4.63746913586414E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,33.73623049510863]}"
0000000000000000181c_0,Power Plant,Occidental College Solar Project,1.27500428782391E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.18685035518484,34.11352291443883]}"
0000000000000000181d_0,Power Plant,Metro Support Services Center Solar,1.1903557135087366E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,34.050640844550465]}"
0000000000000000181e_0,Power Plant,Los Angeles Harbor College,4.948617614088317E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.31261449496158,33.799112564996996]}"
0000000000000000181f_0,Power Plant,Cedar Point Wind,1.538007675895596E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.66109221097219,39.39561678506161]}"
00000000000000001820_0,Power Plant,San Luis Valley Solar Ranch,1.1498598451759156E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.92484672695338,37.69780089807572]}"
00000000000000001821_0,Power Plant,"Poseidon Solar, LLC",2.1382919469645963E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.45846887712963,33.17029186611333]}"
00000000000000001822_0,Power Plant,Big Horn Wind II,1.2619236440636812E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3248407313893,45.93535205345173]}"
00000000000000001823_0,Power Plant,Juniper Canyon I Wind Project,1.4296816618023647E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26195866150094,45.93535205345173]}"
00000000000000001824_0,Power Plant,Mayberry Solar LLC,2.1007125966627947E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.58337256194167,36.50304157019676]}"
00000000000000001825_0,Power Plant,Mont Belvieu Cogeneration Unit,5.162782036534818E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.92048449648924,29.837542162029905]}"
00000000000000001826_0,Power Plant,Luke Solar,4.5148981213911624E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.40169992545512,33.54758428544353]}"
00000000000000001827_0,Power Plant,FPL Energy Illinois Wind LLC Hybrid,4.208521927845593E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.88380578720606,41.785135440819545]}"
00000000000000001828_0,Power Plant,Sunray Wind I,2.5290793988782894E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.90039425409792,35.93710294120146]}"
00000000000000001829_0,Power Plant,Top of the World Windpower Project,1.5594331052971522E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.79908258717664,42.91701269881014]}"
0000000000000000182a_0,Power Plant,Kent County Wastewater Treatment Solar,3.1596687670275995E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.42704283109562,39.01832436573142]}"
0000000000000000182b_0,Power Plant,Mojave Solar Project,2.374340274868317E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.36938344663608,34.99387189287596]}"
0000000000000000182c_0,Power Plant,Crossroads Wind Farm,2.2731483173251246E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.69340868979123,36.06286708097819]}"
0000000000000000182d_0,Power Plant,Leaning Juniper Wind Power II,2.0835170586086695E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26195866150094,45.6209417040099]}"
0000000000000000182e_0,Power Plant,DE Solar 10240 Old Dowd Rd,3.590470458548605E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.02354705116024,35.24540017242943]}"
0000000000000000182f_0,Power Plant,DE Solar 657 Brigham Rd,2.745148365820585E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.95455186305801,36.125749150866554]}"
00000000000000001830_0,Power Plant,DE Solar 1725 Drywall Dr,3.654172819167992E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.02354705116024,35.308282242317794]}"
00000000000000001831_0,Power Plant,Dover Sun Park,3.3276796437744996E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.489924900984,39.20697057539652]}"
00000000000000001832_0,Power Plant,Roadrunner Solar,1.6914249206234236E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67943156561377,31.786886328569267]}"
00000000000000001833_0,Power Plant,Panoche Valley Solar Farm,2.0552821917213643E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.8907793603846,36.62880570997349]}"
00000000000000001834_0,Power Plant,Silver Lake Solar Farm,8.268783673690641E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.42092971288176,40.46461197316385]}"
00000000000000001835_0,Power Plant,White Oak Energy LLC,3.6128581665222604E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.07245199687115,40.590376112940575]}"
00000000000000001836_0,Power Plant,Cargill B6 Biofactory,2.8139424920332156E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.60257237154795,42.72836648914504]}"
00000000000000001837_0,Power Plant,"Kettle Butte Digester, LLC",1.666116733043278E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.2759357856784,43.60871546758217]}"
00000000000000001838_0,Power Plant,Elk City LLC,1.752782438503181E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.8881680176702,35.43404638209452]}"
00000000000000001839_0,Power Plant,Baldwin Wind LLC,2.3215701463584125E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.70563492621896,47.13011138133069]}"
0000000000000000183a_0,Power Plant,CityCenter Central Plant Cogen Units,5.827448871041007E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.16851100054325,36.125749150866554]}"
0000000000000000183b_0,Power Plant,Garrison Energy Center LLC,3.3276796437744996E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.489924900984,39.20697057539652]}"
0000000000000000183c_0,Power Plant,Uilk Wind LLC,2.6885806875170205E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.42965417381004,43.98600788691237]}"
0000000000000000183d_0,Power Plant,Trenton Solar Farm,6.22565402780639E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.73534006232359,40.21308369361038]}"
0000000000000000183e_0,Power Plant,Thermo No 1,9.634142750484842E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.21916683400389,38.13797538729428]}"
0000000000000000183f_0,Power Plant,Fox Island Wind LLC,2.1221671993201128E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.8873075627055,44.1117720266891]}"
00000000000000001840_0,Power Plant,Henrico,2.6347001951977222E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.56503320730009,37.69780089807572]}"
00000000000000001841_0,Power Plant,Red Mesa Wind LLC,8.088383024343138E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.3711343343858,35.24540017242943]}"
00000000000000001842_0,Power Plant,Keenan II Renewable Energy Co LLC,1.597129519220659E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.51087559834,36.25151329064329]}"
00000000000000001843_0,Power Plant,Avenal Park,2.3550744268895442E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1361945217242,35.99998501108983]}"
00000000000000001844_0,Power Plant,Sun City Project LLC,2.3550744268895442E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1361945217242,35.99998501108983]}"
00000000000000001845_0,Power Plant,Sand Drag LLC,2.3550744268895442E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1361945217242,35.99998501108983]}"
00000000000000001846_0,Power Plant,Morgantown Solar Park,3.2813593415013335E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.86721732031418,40.15020162372201]}"
00000000000000001847_0,Power Plant,510 REPP One,1.882038961177603E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.62791527718845,36.50304157019676]}"
00000000000000001848_0,Power Plant,Siphon Drop Power Plant,2.47311863694389E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.66545444143632,32.792999446783135]}"
00000000000000001849_0,Power Plant,"Mas Durham Power, LLC",2.1905703741293485E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.88555667495578,35.99998501108983]}"
0000000000000000184a_0,Power Plant,Pocono Solar Project,1.3277617331232101E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.489924900984,41.030550602159146]}"
0000000000000000184b_0,Power Plant,Alamosa Solar,9.203056133652998E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.92484672695338,37.572036758298985]}"
0000000000000000184c_0,Power Plant,Questa Solar Facility,8.552463618863115E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.61043637751155,36.69168777986186]}"
0000000000000000184d_0,Power Plant,Bellevue Solar Project,2.4138753298186932E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.21741594625416,45.117885144902964]}"
0000000000000000184e_0,Power Plant,Agua Caliente Solar Project,1.743203181015424E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.47069511355735,32.98164565644823]}"
0000000000000000184f_0,Power Plant,Lakefield Wind Project LLC,2.4656328259784673E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.1720127760427,43.67159753747054]}"
00000000000000001850_0,Power Plant,Adams Wind Generations LLC,2.712692528052219E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.73183828682414,44.92923893523787]}"
00000000000000001851_0,Power Plant,Jersey Valley Geothermal Power Plant,1.231464804024242E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.49514758641281,40.15020162372201]}"
00000000000000001852_0,Power Plant,Greater Sandhill I,1.1418891816705316E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.86196465706502,37.69780089807572]}"
00000000000000001853_0,Power Plant,AV Solar Ranch One,2.1518649531198554E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.43837863473831,34.80522568321086]}"
00000000000000001854_0,Power Plant,"Poseidon Wind, LLC",9.007616813806312E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.2008274793623,34.61657947354576]}"
00000000000000001855_0,Power Plant,New England Wind LLC,3.088166536608845E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0375241753377,42.72836648914504]}"
00000000000000001856_0,Power Plant,Linden Solar Farm,8.10338486471463E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.23228350321666,40.590376112940575]}"
00000000000000001857_0,Power Plant,Yardville Solar Farm,5.618019872795706E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.67245799243523,40.15020162372201]}"
00000000000000001858_0,Power Plant,WEA Texas Bayonne,1.078328893310259E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.10651936343993,40.65325818282894]}"
00000000000000001859_0,Power Plant,"Indy Solar II, LLC",4.015917948045651E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.9912305723412,39.64714506461508]}"
0000000000000000185a_0,Power Plant,Mesquite Generating Station Block 1,2.0077451072954732E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.8418744146737,33.35893807577843]}"
0000000000000000185b_0,Power Plant,Onslow Power Producers,2.4992245842761832E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.56503320730009,34.80522568321086]}"
0000000000000000185c_0,Power Plant,Bi-County Gas Producers,2.623054638675053E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.56328231955035,36.565923640085124]}"
0000000000000000185d_0,Power Plant,Halifax County Biomass,2.1739049388778525E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.88555667495578,36.69168777986186]}"
0000000000000000185e_0,Power Plant,Merrimac Solar,2.8583290786666465E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9624158690216,42.85413062892177]}"
0000000000000000185f_0,Power Plant,Montana Power Station,3.0287856792181833E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.2392570763952,31.849768398457634]}"
00000000000000001860_0,Power Plant,Hometown Bio Energy LLC,3.330471745988033E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.91437137827538,44.42618237613094]}"
00000000000000001861_0,Power Plant,Frenchtown III Solar,3.0032060740197563E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.98686834187706,40.46461197316385]}"
00000000000000001862_0,Power Plant,Gettysburg Energy & Nutrient Rec Facilit,2.2701957353334752E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.12485871808151,39.96155541405691]}"
00000000000000001863_0,Power Plant,Cottage Street Solar Facility,3.649454662564798E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.53446761623076,42.16242786014974]}"
00000000000000001864_0,Power Plant,Paradise Solar Energy Center,4.5864122905039167E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.23839662143052,39.83579127428018]}"
00000000000000001865_0,Power Plant,Cove Fort,6.861862758473894E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.59034613512023,38.57814987651285]}"
00000000000000001866_0,Power Plant,Tucannon River Wind Farm,1.6719850476779307E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.99820414551975,46.43840861255866]}"
00000000000000001867_0,Power Plant,Lakeland Solar Energy LLC,2.1724173969371458E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,31.03230148990887]}"
00000000000000001868_0,Power Plant,Eagle Valley Clean Energy LLC Biomass,1.503002892868693E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.93095984516724,39.64714506461508]}"
00000000000000001869_0,Power Plant,Smithfield Packaged Meats Corp.,2.823294858019866E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.62791527718845,35.24540017242943]}"
0000000000000000186a_0,Power Plant,GSE NM1,1.9975225735414283E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.41567704963258,33.296056005890065]}"
0000000000000000186b_0,Power Plant,Veolia ES Blackfoot Landfill Facility,3.195806159820837E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.18598990022016,38.326621596959384]}"
0000000000000000186c_0,Power Plant,Sonora 1,2.3704542244545145E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.51348694105441,37.88644710774082]}"
0000000000000000186d_0,Power Plant,Pheasant Run Wind LLC,3.077445512827611E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.28730156714144,43.73447960735891]}"
0000000000000000186e_0,Power Plant,Oltmans SCE at Champagne,1.0323956806352717E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.55802965630117,34.050640844550465]}"
0000000000000000186f_0,Power Plant,Oltmans SCE at Jurupa,8.89406719905764E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.62091172618955,34.050640844550465]}"
00000000000000001870_0,Power Plant,Forbes Street Solar,3.590760249399483E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.3397082883518,41.785135440819545]}"
00000000000000001871_0,Power Plant,Princeton University Cogeneration,5.591013023542121E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.67245799243523,40.33884783338711]}"
00000000000000001872_0,Power Plant,Sierra Nevada Brewing Co Hybrid,2.383573498084554E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8340104087101,39.71002713450345]}"
00000000000000001873_0,Power Plant,Town of East Bridgewater CSG,3.78693083238935E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9624158690216,42.03666372037301]}"
00000000000000001874_0,Power Plant,Tuscola Wind II LLC,3.177594879299888E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5388298466949,43.545833397693805]}"
00000000000000001875_0,Power Plant,Sue Cleveland High School,1.6369601513311364E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67943156561377,35.308282242317794]}"
00000000000000001876_0,Power Plant,Rio Rancho High School,1.7522948184626087E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67943156561377,35.24540017242943]}"
00000000000000001877_0,Power Plant,Cascade Solar,1.9002911667791988E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.23750618864548,34.17640498432719]}"
00000000000000001878_0,Power Plant,POTB Digester,1.688030149649422E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.78335457524946,45.4322954943448]}"
00000000000000001879_0,Power Plant,Solar Gen 2 Solar Facility,2.444321376044599E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.48292134998509,33.107409796224964]}"
0000000000000000187a_0,Power Plant,DGS Central Utility Plant,3.5065638685071035E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51960005926827,38.57814987651285]}"
0000000000000000187b_0,Power Plant,Steele Flats Wind Project LLC,2.5550558199019963E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.93271073291696,40.02443748394528]}"
0000000000000000187c_0,Power Plant,"Grandview Wind Farm, LLC",2.1370629852578646E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.33445562510262,35.24540017242943]}"
0000000000000000187d_0,Power Plant,HTW Plant 303 COGEN,2.9508393210983176E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.83576129645982,40.77902232260568]}"
0000000000000000187e_0,Power Plant,Beryl Solar Plant,1.0309629723497452E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.65934132322245,37.63491882818735]}"
0000000000000000187f_0,Power Plant,Cedar Valley Solar Plant,1.035128912226655E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.09340269422715,37.823565037852454]}"
00000000000000001880_0,Power Plant,Buckhorn Solar Plant,1.0370660601019791E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.71611027489696,38.01221124751755]}"
00000000000000001881_0,Power Plant,Milford Flat Solar Plant,1.3086187783001694E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.03052062433879,38.26373952707102]}"
00000000000000001882_0,Power Plant,Laho Solar Plant,1.3086187783001694E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.03052062433879,38.26373952707102]}"
00000000000000001883_0,Power Plant,Greenville Solar Plant,1.0681481063412651E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.71611027489696,38.26373952707102]}"
00000000000000001884_0,Power Plant,Granite Peak Solar Plant,1.0803451608756321E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.96763855445043,38.38950366684775]}"
00000000000000001885_0,Power Plant,Blueberry One,2.385842445273633E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.13097183629539,35.308282242317794]}"
00000000000000001886_0,Power Plant,One Market Plaza,3.474845093483102E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,37.823565037852454]}"
00000000000000001887_0,Power Plant,Saddleback Ridge Wind Farm,1.7011324131249425E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3964772400263,44.61482858579603]}"
00000000000000001888_0,Power Plant,Industry Solar Power Generation Station,3.467391607750806E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.43226551652445,34.553697403657395]}"
00000000000000001889_0,Power Plant,Navajo Solar Power Generation Station 1,3.534848799288676E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18073723697098,34.553697403657395]}"
0000000000000000188a_0,Power Plant,Powhatan Solar Power Generation Station,2.9595114533054343E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.11785516708261,34.49081533376903]}"
0000000000000000188b_0,Power Plant,Otoe Solar Power Generation Station 1 LL,3.534848799288676E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18073723697098,34.553697403657395]}"
0000000000000000188c_0,Power Plant,Patriot Wind Farm,1.28037104859997E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.62441350168899,27.57378764604871]}"
0000000000000000188d_0,Power Plant,Indianapolis Motor Speedway Solar PV,4.88824609978772E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.24275885189466,39.772909204391816]}"
0000000000000000188e_0,Power Plant,Westlands Solar PV Farm,2.3318320387256343E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07331245183585,36.125749150866554]}"
0000000000000000188f_0,Power Plant,Water Reclamation Plant,3.092210860705492E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.46808377084294,44.048889956800735]}"
00000000000000001890_0,Power Plant,Butler Plaza,2.4155633484627404E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.4069525887043,29.648895952364807]}"
00000000000000001891_0,Power Plant,Transamerica Pyramid,3.474845093483102E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,37.823565037852454]}"
00000000000000001892_0,Power Plant,Canton Mountain Wind,1.7763052654355244E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33359517013794,44.4890644460193]}"
00000000000000001893_0,Power Plant,Sol Orchard El Centro PV,4.6384795841034534E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.54580341987345,32.792999446783135]}"
00000000000000001894_0,Power Plant,Carter Hydro,2.8412598017304643E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.23314395818134,40.33884783338711]}"
00000000000000001895_0,Power Plant,Holstein Plant,2.398641342880868E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.32573116417434,34.80522568321086]}"
00000000000000001896_0,Power Plant,Berkshire 1,2.214787712775348E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4148165946679,42.099545790261374]}"
00000000000000001897_0,Power Plant,Santa Rita Jail Hybrid,4.2082045732171876E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89689247859847,37.69780089807572]}"
00000000000000001898_0,Power Plant,Western Antelope Blue Sky Ranch A,2.6417351425688905E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.31261449496158,34.67946154343413]}"
00000000000000001899_0,Power Plant,Western Antelope Dry Ranch,2.6417351425688905E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.31261449496158,34.67946154343413]}"
0000000000000000189a_0,Power Plant,Simon Solar Farm LLC,2.7819641510940837E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.66459398647163,33.67334842522026]}"
0000000000000000189b_0,Power Plant,Lightning Dock Geothermal,1.2201795635505561E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.81742194181824,32.16417874789947]}"
0000000000000000189c_0,Power Plant,RP Wind,3.373658184852119E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.9161222660251,40.46461197316385]}"
0000000000000000189d_0,Power Plant,Queen Anne's County,3.45012572194323E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.99298146009092,39.01832436573142]}"
0000000000000000189e_0,Power Plant,Actus Lend Lease DMAFB,2.945245746199603E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.89253024813434,32.16417874789947]}"
0000000000000000189f_0,Power Plant,Monterey Regional Water Pollution Contro,1.8477053907432615E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77112833882174,36.69168777986186]}"
000000000000000018a0_0,Power Plant,Lancaster Baptist Church,2.7776003850993898E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.06108621540811,34.67946154343413]}"
000000000000000018a1_0,Power Plant,Museum of Science and Industry,6.570923621853809E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.56328231955035,41.785135440819545]}"
000000000000000018a2_0,Power Plant,Sacramento Fairbain Water Treatment Plan,3.7816331528447326E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39383591949154,38.57814987651285]}"
000000000000000018a3_0,Power Plant,Orbit Energy Charlotte,4.557654940388463E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.83490084149514,35.24540017242943]}"
000000000000000018a4_0,Power Plant,KRS I Anahola Solar Hybrid,7.0543087409730404E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.31172406217655,22.103047565760825]}"
000000000000000018a5_0,Power Plant,KRS II Koloa Solar,5.199309335240138E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.43748820195327,21.914401356095727]}"
000000000000000018a6_0,Power Plant,Tulare 1 and 2,4.651429480478095E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.44449175295217,36.18863122075492]}"
000000000000000018a7_0,Power Plant,Rockford Solar Farm,4.092031574660024E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.07245199687115,42.16242786014974]}"
000000000000000018a8_0,Power Plant,Silver State Solar Power South,1.8407362309480203E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.29427514031998,35.62269259175962]}"
000000000000000018a9_0,Power Plant,RC Thomas Hydroelectric Project,1.7117141993103946E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.9833665663776,30.65500907057867]}"
000000000000000018aa_0,Power Plant,Stateline Solar,1.965411054485341E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.42003928009672,35.62269259175962]}"
000000000000000018ab_0,Power Plant,Port Richmond WWT Solar,1.078328893310259E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.10651936343993,40.65325818282894]}"
000000000000000018ac_0,Power Plant,Montgomery Solar LLC,2.1820953800164786E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.7659056533929,35.37116431220616]}"
