system:index,avg_rad,institution_type,name,.geo
00000000000000003718_0,41.62,Sports Venue,Crown Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.89229403958667,35.014083986768654]}"
00000000000000003719_0,212.80917,Sports Venue,Crypto.com Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.26545294254531,34.04390347991957]}"
0000000000000000371a_0,70.71167,Sports Venue,CU Events Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.26233920491524,40.004225390052596]}"
0000000000000000371b_0,80.48583,Sports Venue,Curb Event Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.79297696341787,36.132486515497455]}"
0000000000000000371c_0,106.098335,Sports Venue,Curtis Culwell Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.64300405378843,32.96143356255554]}"
0000000000000000371d_0,51.906666,Sports Venue,Dahlberg Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.98498061371579,46.86286258430514]}"
0000000000000000371e_0,14.309167,Sports Venue,Davey L. Whitney Complex,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.13183978571516,31.874472068770924]}"
0000000000000000371f_0,40.204166,Sports Venue,David R. Stopher Gym,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79946313059094,29.79038060961363]}"
00000000000000003720_0,165.34416,Sports Venue,DCU Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.80009487146306,42.26348832961319]}"
00000000000000003721_0,61.713333,Sports Venue,Dean E. Smith Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.045007637887,35.89892454162638]}"
00000000000000003722_0,53.552498,Sports Venue,Dee Events Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.94580491876448,41.181018412249166]}"
00000000000000003723_0,73.940834,Sports Venue,Dee Glen Smith Spectrum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.81105762614655,41.746957041244464]}"
00000000000000003724_0,111.935,Sports Venue,Delmar Fieldhouse,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.45722787875066,29.803855338875426]}"
00000000000000003725_0,206.80167,Sports Venue,Delta Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.9008891545585,40.767793381554185]}"
00000000000000003726_0,87.520836,Sports Venue,Denny Sanford Premier Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.75080188788277,43.561553915165895]}"
00000000000000003727_0,128.1325,Sports Venue,Denver Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.97038673757639,39.77964656902271]}"
00000000000000003728_0,143.57417,Sports Venue,Desert Diamond Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.26021526820631,33.53186376797144]}"
00000000000000003729_0,151.23917,Sports Venue,Desert Financial Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.93233018950268,33.424065933877095]}"
0000000000000000372a_0,101.488335,Sports Venue,Dickies Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.37063943392523,32.74134631794626]}"
0000000000000000372b_0,120.27417,Sports Venue,Dignity Health Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.01554620478511,35.37341010041646]}"
0000000000000000372c_0,44.801666,Sports Venue,D.L. Ligon Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.52048299759822,33.873223575936855]}"
0000000000000000372d_0,96.16167,Sports Venue,Donald L. Tucker Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28667732072441,30.43716761417969]}"
0000000000000000372e_0,90.846664,Sports Venue,Don Haskins Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.50650587342078,31.775657387517775]}"
0000000000000000372f_0,31.130001,Sports Venue,Dort Federal Event Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.63989031615836,43.00909001543239]}"
00000000000000003730_0,51.023335,Sports Venue,Dow Event Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.9363343599178,43.43578977538917]}"
00000000000000003731_0,165.68333,Sports Venue,Dunkin' Donuts Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.41831087571227,41.823313840394626]}"
00000000000000003732_0,59.3725,Sports Venue,Dunn-Oliver Acadome,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.29441198073154,32.36405389861606]}"
00000000000000003733_0,66.655,Sports Venue,E.A. Diddle Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.45610873187306,36.985886035411]}"
00000000000000003734_0,44.65,Sports Venue,EagleBank Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.31125913953632,38.82743236785602]}"
00000000000000003735_0,41.916668,Sports Venue,Eastlink Centre,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.11787765044788,46.24302503826267]}"
00000000000000003736_0,56.520836,Sports Venue,Hooper Eblen Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.50838610712695,36.17740227970343]}"
00000000000000003737_0,65.85167,Sports Venue,Echols Hall,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.26023025711648,36.84664716637248]}"
00000000000000003738_0,46.055832,Sports Venue,Ector County Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.38773029573277,31.883455221612117]}"
00000000000000003739_0,81.625,Sports Venue,Ed and Rae Schollmaier Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.36614785750464,32.70990528300208]}"
0000000000000000373a_0,25.165834,Sports Venue,Ed Lumley Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7241111212721,45.012333099018925]}"
0000000000000000373b_0,95.63,Sports Venue,Edmonton Expo Centre,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.45946617250587,53.56878618025737]}"
0000000000000000373c_0,49.841667,Sports Venue,Ed Robson Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.82216471569667,38.84539867353841]}"
0000000000000000373d_0,46.698334,Sports Venue,Elam Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.86808526973397,36.34359060726554]}"
0000000000000000373e_0,44.71,Sports Venue,Ellis Davis Field House,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.84063341629472,32.638040060272516]}"
0000000000000000373f_0,12.564167,Sports Venue,Ellis T. Johnson Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.42429464796966,38.18962851613116]}"
00000000000000003740_0,61.988335,Sports Venue,Enmarket Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.1111327913619,32.07210143127722]}"
00000000000000003741_0,252.6775,Sports Venue,Enterprise Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20208346665146,38.62531142892913]}"
00000000000000003742_0,138.4625,Sports Venue,Erie Insurance Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.08256179104505,42.12874103699526]}"
00000000000000003743_0,41.684998,Sports Venue,Events Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.97276936619824,42.09280842563048]}"
00000000000000003744_0,52.893333,Sports Venue,ExtraMile Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.19932778907041,43.60197810295128]}"
00000000000000003745_0,72.75667,Sports Venue,F&M Bank Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.35891559241317,36.52774524051004]}"
00000000000000003746_0,103.7775,Sports Venue,Fair Park Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.75529346430336,32.777278929311045]}"
00000000000000003747_0,8.9425,Sports Venue,Family Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50751066325209,38.74658399228526]}"
00000000000000003748_0,66.715836,Sports Venue,Fant-Ewing Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.07057925762007,32.530242226178174]}"
00000000000000003749_0,42.17917,Sports Venue,Farris Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.46134640621206,35.08145763307761]}"
0000000000000000374a_0,232.20667,Sports Venue,FedEx Forum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.04936986835114,35.13984812654538]}"
0000000000000000374b_0,66.8275,Sports Venue,Felix Event Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.88366894679451,34.13373500833152]}"
0000000000000000374c_0,34.66,Sports Venue,Felton J. Capel Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.89678561600728,35.076966056657014]}"
0000000000000000374d_0,40.145,Sports Venue,Ferrell Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.10563642510998,31.546586990067297]}"
0000000000000000374e_0,114.53667,Sports Venue,Fertitta Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.34493846823571,29.72300696330467]}"
0000000000000000374f_0,58.485,Sports Venue,F.G. Clark Activity Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.18573870276234,30.522507566171043]}"
00000000000000003750_0,102.660835,Sports Venue,Fifth Third Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.51574771817488,39.13285956445666]}"
00000000000000003751_0,50.370834,Sports Venue,Findlay Toyota Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.33657206735647,34.58738422681188]}"
00000000000000003752_0,18.108334,Sports Venue,Finneran Pavilion,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.33496551447338,40.035666424996776]}"
00000000000000003753_0,57.6875,Sports Venue,First Bank & Trust Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.77775134640635,44.32063033024689]}"
00000000000000003754_0,52.148335,Sports Venue,First Horizon Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.82654193507098,36.06062129276789]}"
00000000000000003755_0,55.079166,Sports Venue,First Interstate Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.47830792206312,45.798358972623504]}"
00000000000000003756_0,8.989166,Sports Venue,First Interstate Bank Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18497761593376,44.23529037825554]}"
00000000000000003757_0,48.6025,Sports Venue,First National Bank Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66920741439361,35.84502562457921]}"
00000000000000003758_0,54.575,Sports Venue,First United Bank Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.90264004230822,34.98264295182447]}"
00000000000000003759_0,222.28833,Sports Venue,Fiserv Forum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.91587106856727,43.04502262679717]}"
0000000000000000375a_0,22.090834,Sports Venue,Fishers Event Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.0024595133927,39.94583489658483]}"
0000000000000000375b_0,44.235,Sports Venue,Fitzgerald Field House,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.96578080410951,40.44439987927116]}"
0000000000000000375c_0,116.513336,Sports Venue,Fleet Farm Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.40944207991735,42.49255872706367]}"
0000000000000000375d_0,93.13333,Sports Venue,Florence Civic Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.83552508791217,34.18763392537869]}"
0000000000000000375e_0,62.576668,Sports Venue,Fogelman Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.1212350910807,29.938602631493353]}"
0000000000000000375f_0,73.120834,Sports Venue,Food City Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.922859630656,35.95282345867355]}"
00000000000000003760_0,81.07833,Sports Venue,Forbes Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41693303692173,33.74745943616013]}"
00000000000000003761_0,10.5925,Sports Venue,Ford Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.18162017530094,30.010467854222917]}"
00000000000000003762_0,109.598335,Sports Venue,Ford Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.56552810776066,37.974032847942475]}"
00000000000000003763_0,102.56166,Sports Venue,Ford Idaho Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.50924656209165,43.60646967937188]}"
00000000000000003764_0,142.00084,Sports Venue,Foster Auditorium,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.54307022565767,33.20847026568841]}"
00000000000000003765_0,90.43083,Sports Venue,Foster Pavilion,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.11911115437177,31.555570142908493]}"
00000000000000003766_0,101.424164,Sports Venue,Fowler Events Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.42103657547295,33.92712249298403]}"
00000000000000003767_0,68.815,Sports Venue,Frank G. Lumpkin Jr. Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.93795590171106,32.503292767654585]}"
00000000000000003768_0,35.45,Sports Venue,Freedom Hall Civic Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.37326576554983,36.325624301583154]}"
00000000000000003769_0,43.6625,Sports Venue,Freeman Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.43963462202747,29.426562919545226]}"
0000000000000000376a_0,74.76417,Sports Venue,Frericks Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.17887948663007,39.73922238123733]}"
0000000000000000376b_0,25.111668,Sports Venue,Frontwave Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.31323874137861,33.20847026568841]}"
0000000000000000376c_0,43.6625,Sports Venue,Frost Bank Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.43963462202747,29.426562919545226]}"
0000000000000000376d_0,182.63167,Sports Venue,Gainbridge Fieldhouse,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.15517311169302,39.76617183976092]}"
0000000000000000376e_0,135.2575,Sports Venue,Galen Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2789276718071,34.02144559781658]}"
0000000000000000376f_0,125.69333,Sports Venue,Gallagher-Iba Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.0652122373246,36.12350336265626]}"
00000000000000003770_0,54.6925,Sports Venue,Gampel Pavilion,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.25374408994341,41.80534753471223]}"
00000000000000003771_0,39.145832,Sports Venue,Garrett Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.27195409862856,32.40447808640144]}"
00000000000000003772_0,79.26666,Sports Venue,Gas South Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.09353953463871,33.99000456287239]}"
00000000000000003773_0,43.399166,Sports Venue,Gateway Center Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.46184880112772,33.648644754906975]}"
00000000000000003774_0,32.604168,Sports Venue,Gene Polisseni Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.68405998244593,43.08544681458255]}"
00000000000000003775_0,89.019165,Sports Venue,Gentile Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.65985121259321,41.99848532079793]}"
00000000000000003776_0,68.111664,Sports Venue,Gentry Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.82890957478266,36.16841912686223]}"
00000000000000003777_0,36.685833,Sports Venue,George Gervin GameAbove Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.64887346899954,42.25450517677199]}"
00000000000000003778_0,84.1075,Sports Venue,Georges-Vézina Centre,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.05898476206445,48.42143960225251]}"
00000000000000003779_0,119.895836,Sports Venue,Georgia State Convocation Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.38998357839816,33.74296785973953]}"
0000000000000000377a_0,292.67084,Sports Venue,Georgia State Sports Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.38549200197755,33.751951012580726]}"
0000000000000000377b_0,38.834167,Sports Venue,Gersten Pavilion,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.41367496442503,33.96754668076941]}"
0000000000000000377c_0,40.780834,Sports Venue,Gervais Auto Centre,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.74332591978856,46.548452234863305]}"
0000000000000000377d_0,82.32083,Sports Venue,GFL Memorial Gardens,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33608466135098,46.51251962349853]}"
0000000000000000377e_0,16.8425,Sports Venue,Giant Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.66896371139086,40.287194704550245]}"
0000000000000000377f_0,41.4325,Sports Venue,Gill Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28254380435284,44.563175456959165]}"
00000000000000003780_0,63.905,Sports Venue,Global Credit Union Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.12995955200898,33.50940588586845]}"
00000000000000003781_0,154.86166,Sports Venue,Golden1 Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49938796537559,38.58039566472315]}"
00000000000000003782_0,182.05333,Sports Venue,Grand Casino Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.09915025793691,44.94495945270996]}"
00000000000000003783_0,91.42917,Sports Venue,Great Southern Bank Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.28330489118142,37.20148170359968]}"
00000000000000003784_0,25.556667,Sports Venue,Greenfield Central HS Gym,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.7823722687834,39.793121298284504]}"
00000000000000003785_0,17.1225,Sports Venue,Greensburg High School Gym,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.46796191934158,39.339472079804146]}"
00000000000000003786_0,127.223335,Sports Venue,Gregory Gym,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.73445712399365,30.28445401587937]}"
00000000000000003787_0,25.518333,Sports Venue,Greyhound Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.35341922616125,34.178650772537495]}"
00000000000000003788_0,45.974167,Sports Venue,Groniger Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.18087407738253,39.478710948842675]}"
00000000000000003789_0,54.081665,Sports Venue,Grossinger Motors Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.99834098593129,40.48033249063594]}"
0000000000000000378a_0,38.201668,Sports Venue,Gross Memorial Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.34693305898818,38.872348132061994]}"
0000000000000000378b_0,26.576668,Sports Venue,Gutterson Fieldhouse,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.19248356184832,44.46885235212662]}"
0000000000000000378c_0,26.4,Sports Venue,GVSU Fieldhouse Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.89017010287775,42.968665827647015]}"
0000000000000000378d_0,56.634167,Sports Venue,Haas Pavilion,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.26295595687718,37.87072659026873]}"
0000000000000000378e_0,51.943333,Sports Venue,Hagan Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.23615083322022,39.9952422372114]}"
0000000000000000378f_0,57.955833,Sports Venue,Halenbeck Hall,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.15467071677735,45.54683069307004]}"
00000000000000003790_0,91.42917,Sports Venue,Hammons Student Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.28330489118142,37.20148170359968]}"
00000000000000003791_0,58.464165,Sports Venue,Hanner Fieldhouse,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.78037767803094,32.42693596850443]}"
00000000000000003792_0,56.2625,Sports Venue,Harding Mazzotti Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.64164120390808,43.31002563561243]}"
00000000000000003793_0,36.169167,Sports Venue,Hart Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.80458644788365,42.23653887108961]}"
00000000000000003794_0,71.36667,Sports Venue,Halton Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.7338403720317,35.30603645410749]}"
00000000000000003795_0,61.439167,Sports Venue,Health and Physical Education Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.36739635033871,29.72300696330467]}"
00000000000000003796_0,51.1325,Sports Venue,Health and Sports Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.09989635585532,40.70041973524522]}"
00000000000000003797_0,76.50833,Sports Venue,Hearnes Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.33109069001472,38.93523020195036]}"
00000000000000003798_0,49.424168,Sports Venue,Heartland Events Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.33183678793313,40.907032250592714]}"
00000000000000003799_0,24.531666,Sports Venue,Heartland Credit Union Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.33021524613986,37.83030240248335]}"
0000000000000000379a_0,19.95,Sports Venue,HEB Center at Cedar Park,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.819797075985,30.540473871853433]}"
0000000000000000379b_0,41.3425,Sports Venue,Herb Brooks Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9830010118735,44.284697718882114]}"
0000000000000000379c_0,54.791668,Sports Venue,Herb Brooks National Hockey Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.15017914035676,45.54683069307004]}"
0000000000000000379d_0,217.9525,Sports Venue,Heritage Bank Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.50227298891309,39.096926953091874]}"
0000000000000000379e_0,52.095833,Sports Venue,Hersheypark Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.65548898212907,40.287194704550245]}"
0000000000000000379f_0,31.103334,Sports Venue,Hertz Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.78037767803094,26.439664599847816]}"
000000000000000037a0_0,18.679167,Sports Venue,Hill Convocation Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.78486925445154,32.40447808640144]}"
000000000000000037a1_0,78.270836,Sports Venue,Hilliard Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.39309731602823,27.80510383170949]}"
000000000000000037a2_0,59.489998,Sports Venue,Hilton Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.63364785198803,42.020943202900916]}"
000000000000000037a3_0,46.513332,Sports Venue,Hinkle Fieldhouse,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.1686478409548,39.84252863891108]}"
000000000000000037a4_0,104.67917,Sports Venue,Hirsch Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.79085302670894,32.476343309131]}"
000000000000000037a5_0,21.225,Sports Venue,Hitachi Energy Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.98986022800577,36.93198711836383]}"
000000000000000037a6_0,39.204166,Sports Venue,Hobdy Assembly Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.72185783860671,32.52125907333698]}"
000000000000000037a7_0,28.4025,Sports Venue,Holmes Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.6770714203572,36.208843314647616]}"
000000000000000037a8_0,85.73334,Sports Venue,Honda Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.87468579395332,33.8058499296279]}"
000000000000000037a9_0,33.052498,Sports Venue,Hope Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.98374710979189,39.649390852825384]}"
000000000000000037aa_0,29.646667,Sports Venue,Houston Field House,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.66859066243167,42.73061227735534]}"
000000000000000037ab_0,25.004168,Sports Venue,HPE Complex,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.89591017213242,32.53473380259877]}"
000000000000000037ac_0,27.708334,Sports Venue,HPER Complex,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34132233568998,33.50940588586845]}"
000000000000000037ad_0,96.30417,Sports Venue,Huff Hall,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.2347729944297,40.10304007130574]}"
000000000000000037ae_0,117.41167,Sports Venue,Hulman Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.40383135661915,39.46972779600148]}"
000000000000000037af_0,98.585,Sports Venue,Humphrey Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.79622004700441,33.45999854524188]}"
000000000000000037b0_0,156.56166,Sports Venue,Huntington Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5365840584846,41.65263393641192]}"
000000000000000037b1_0,43.943333,Sports Venue,Huron Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.21505580099759,44.36105451803227]}"
000000000000000037b2_0,26.821667,Sports Venue,Hutchinson Sports Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.91412018081755,38.063864376354424]}"
000000000000000037b3_0,36.7975,Sports Venue,ICCU Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.01679469761918,46.72811529168721]}"
000000000000000037b4_0,71.9475,Sports Venue,Ice Arena at The Monument,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.22316350996392,44.087068356375816]}"
000000000000000037b5_0,63.58583,Sports Venue,Ice Box,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.6969029708356,40.83067545144255]}"
000000000000000037b6_0,174.4375,Sports Venue,Idaho Central Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.203819365491,43.615452832213066]}"
000000000000000037b7_0,43.7975,Sports Venue,ImOn Ice Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68879526186926,41.967044285853746]}"
000000000000000037b8_0,55.595,Sports Venue,Ingalls Rink,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.92298897661246,41.3157657048671]}"
000000000000000037b9_0,142.16916,Sports Venue,INTRUST Bank Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.33021524613986,37.68208038060363]}"
000000000000000037ba_0,187.57,Sports Venue,Intuit Dome,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.34180974169547,33.94508879866642]}"
000000000000000037bb_0,50.90333,Sports Venue,Island Federal Credit Union Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.12510991553935,40.91601540343391]}"
000000000000000037bc_0,53.462498,Sports Venue,Jack Stephens Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.34007384285592,34.72662309585041]}"
000000000000000037bd_0,26.390833,Sports Venue,Jadwin Gymnasium,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.64775432212194,40.345585198018014]}"
000000000000000037be_0,124.1725,Sports Venue,James A. Rhodes Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.50639151637449,41.073220578154825]}"
000000000000000037bf_0,14.024167,Sports Venue,James Center Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.71050704605385,32.43142754492503]}"
000000000000000037c0_0,27.219166,Sports Venue,James S. Trent Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.16540475736826,39.69879819345196]}"
000000000000000037c1_0,55.505,Sports Venue,Jamestown Civic Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.70463763084273,46.912269924931714]}"
000000000000000037c2_0,69.78833,Sports Venue,Jenison Field House,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4887982596513,42.73061227735534]}"
000000000000000037c3_0,29.954166,Sports Venue,Jenny Craig Pavilion,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18298302518129,32.77278735289045]}"
000000000000000037c4_0,36.048332,Sports Venue,Jersey Mike's Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.44114180677445,40.52524825484191]}"
