system:index,institution_type,name,no2,.geo
0000000000000000010f_0,Fortune 500 HQ,"229. Textron, Inc.,  Providence, RI, USA",4.2314302952772564E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.40259035824016,41.84801751070791]}"
00000000000000000110_0,Fortune 500 HQ,"228. Stanley black & decker, CT, USA",3.7908818383091414E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.78599589578423,41.65937130104281]}"
00000000000000000111_0,Fortune 500 HQ,"227. Arconic New York, NY, USA",1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
00000000000000000112_0,Fortune 500 HQ,"226. Loews Regency New York, Park Avenue, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000113_0,Fortune 500 HQ,"225. Qurate Retail Englewood, CO, USA",3.891091069580857E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.98161567862788,39.64714506461508]}"
00000000000000000114_0,Fortune 500 HQ,"224. Kinder Morgan,Houston, TX, USA",4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
00000000000000000115_0,Fortune 500 HQ,"223. Community Health Systems Franklin, TN, USA",3.1741013420855024E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.87157955077832,35.93710294120146]}"
00000000000000000116_0,Fortune 500 HQ,"222. United States Steel Pittsburgh, PA, USA",3.774325011085493E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,40.46461197316385]}"
00000000000000000117_0,Fortune 500 HQ,"221. BlackRock New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000118_0,Fortune 500 HQ,"220. DTE Energy, Detroit MI",2.878607837371648E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.1047684756902,42.35107406981484]}"
00000000000000000119_0,Fortune 500 HQ,"219. Principal Financial Group, High Street, Des Moines, IA, USA",3.123387062943597E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.59996102883355,41.59648923115444]}"
0000000000000000011a_0,Fortune 500 HQ,"218. Parker Hannifin Corp, Parkland Boulevard, Cleveland, OH, USA",3.080143883525255E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.4637215403788,41.533607161266076]}"
0000000000000000011b_0,Fortune 500 HQ,"217. CBS Corporation, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
0000000000000000011c_0,Fortune 500 HQ,"216. Booking Holdings Norwalk, CT, USA",5.037657098739503E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4148165946679,41.09343267204751]}"
0000000000000000011d_0,Fortune 500 HQ,"215 Ecolab, Saint Paul, MN, USA",4.2963647677743145E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.09690446972661,44.92923893523787]}"
0000000000000000011e_0,Fortune 500 HQ,"214 ITW  Glenview, IL, USA",7.306381829473509E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.03666372037301]}"
0000000000000000011f_0,Fortune 500 HQ,"213. Waste Management - Houston Houston, TX, USA",4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
00000000000000000120_0,Fortune 500 HQ,"212. Land O Lakes, Lexington Avenue North, Arden Hills, MN, USA",4.337666305730247E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.15978653961497,45.055003075014604]}"
00000000000000000121_0,Fortune 500 HQ,"210. Mastercard, Purchase, NY, USA",5.025197200834316E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72922694410973,41.030550602159146]}"
00000000000000000122_0,Fortune 500 HQ,"210. Marsh Mclennan: Geiger Richard, 6th Avenue, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000123_0,Fortune 500 HQ,"209 Ross Dress for Less, Dublin Boulevard, Dublin, CA, USA",4.060547471304532E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.69780089807572]}"
00000000000000000124_0,Fortune 500 HQ,"208. Jacobs Engineering Group Dallas, TX, USA",5.0348112262864E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,32.792999446783135]}"
00000000000000000125_0,Fortune 500 HQ,"207. Celgene Corporation, Morris Avenue, Summit, NJ, USA",1.0154244851809674E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.3580476429934,40.71614025271731]}"
00000000000000000126_0,Fortune 500 HQ,"206. Omnicom Group Inc, Madison Avenue, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000127_0,Fortune 500 HQ,"205. PPG Industries Inc, Pittsburgh, PA, USA",3.774325011085493E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,40.46461197316385]}"
00000000000000000128_0,Fortune 500 HQ,"204. PayPal, San Jose, CA, USA",4.473694978143443E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89689247859847,37.383390548633884]}"
00000000000000000129_0,Fortune 500 HQ,"203. Goodyear Auto Service, Akron, OH, USA",2.866065970090029E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.4637215403788,40.96766853227078]}"
0000000000000000012a_0,Fortune 500 HQ,"202. Colgate-Palmolive Company, Park Avenue, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
0000000000000000012b_0,Fortune 500 HQ,"201. Supervalu  Eden Prairie, MN, USA",3.9237216021935526E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.47419688905681,44.8663568653495]}"
0000000000000000012c_0,Fortune 500 HQ,"200. General Mills  Minneapolis, MN, USA",4.019424893659003E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.41131481916844,44.992121005126236]}"
0000000000000000012d_0,Fortune 500 HQ,"199. Texas Instruments, Dallas, TX, USA",5.0348112262864E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,32.792999446783135]}"
0000000000000000012e_0,Fortune 500 HQ,"198. Aramark HQ, Philadelphia, PA, USA",4.650911397845651E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.17551455154215,39.96155541405691]}"
0000000000000000012f_0,Fortune 500 HQ,"197. Netflix Los Gatos, CA, USA",4.1145363119944297E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.257626408857156]}"
00000000000000000130_0,Fortune 500 HQ,"196. Nordstrom Downtown Seattle, Pine Street, Seattle, WA, USA",5.915514217561968E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33706696781704,47.63316794043763]}"
00000000000000000131_0,Fortune 500 HQ,"195. Becton Dickinson  Franklin Lakes, NJ, USA",4.25338285621792E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.23228350321666,41.030550602159146]}"
00000000000000000132_0,Fortune 500 HQ,"194. Rockingham Estates by D.R. Horton America's Builder, Longbow Lane, Arlington, TX, USA",3.259631881827809E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.0584748726937,32.60435323711803]}"
00000000000000000133_0,Fortune 500 HQ,"193. Cognizant, Frank W Burr Boulevard, Teaneck, NJ, USA",7.751602084099756E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.841904392494044]}"
00000000000000000134_0,Fortune 500 HQ,"192. American Electric Power Co, Riverside Plaza, Columbus, OH, USA",4.01442121953455E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,39.96155541405691]}"
00000000000000000135_0,Fortune 500 HQ,"191. CDW, Tri State International, Lincolnshire, IL, USA",5.150207038987182E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8776926689922,42.22530993003811]}"
00000000000000000136_0,Fortune 500 HQ,"190. WestRock  Atlanta, GA, USA",3.272935313527618E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.35629675524366,33.92487670477373]}"
00000000000000000137_0,Fortune 500 HQ,"189. Jones Lang La Salle, West Monroe Street, Chicago, IL, USA",6.90932632450495E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.91089958059627]}"
00000000000000000138_0,Fortune 500 HQ,"188. Davita, Denver, Colorado, USA",5.6791397915338495E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.98161567862788,39.772909204391816]}"
00000000000000000139_0,Fortune 500 HQ,"187. Lincoln Financial Group, Radnor, PA, USA",3.2163658678085426E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.36416076120726,40.02443748394528]}"
0000000000000000013a_0,Fortune 500 HQ,"186. Gap San Francisco, CA, USA",3.726038482694589E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,37.76068296796409]}"
0000000000000000013b_0,Fortune 500 HQ,"185. C.H. Robinson, Charlson Road, Eden Prairie, MN, USA",3.901211799360548E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.47419688905681,44.803474795461135]}"
0000000000000000013c_0,Fortune 500 HQ,"184. NextEra Energy Resources, Universe Boulevard, Juno Beach, FL, USA",2.6766898755693323E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.08031600283475,26.882084877276682]}"
0000000000000000013d_0,Fortune 500 HQ,"183. PG&E San Francisco, CA, USA",3.726038482694589E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,37.76068296796409]}"
0000000000000000013e_0,Fortune 500 HQ,"182. Applied Materials Inc,  Santa Clara, CA, USA",4.416408532822157E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.383390548633884]}"
0000000000000000013f_0,Fortune 500 HQ,"181. EOG Resources Inc,, TX, USA",4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
00000000000000000140_0,Fortune 500 HQ,"180. XPO Logistics, Connecticut, USA",4.230536153930699E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.16328831511443,41.15631474193588]}"
00000000000000000141_0,Fortune 500 HQ,"178. NGL Energy Partners LP, South Yale Avenue, Tulsa, OK, USA",3.879398306573459E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.9265976147031,36.06286708097819]}"
00000000000000000142_0,Fortune 500 HQ,"178. Emerson Electric Co., West Florissant Avenue, St. Louis, MO, USA",4.754851781566914E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26721132475012,38.70391401628958]}"
00000000000000000143_0,Fortune 500 HQ,"177. Sherwin-Williams - Corporate Office, West Prospect Avenue, Cleveland, OH, USA",3.670949596524029E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.71524981993227,41.47072509137771]}"
00000000000000000144_0,Fortune 500 HQ,"176. Performans Food Group Richmond, VA, USA",2.7033178018008226E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.43926906752336,37.572036758298985]}"
00000000000000000145_0,Fortune 500 HQ,"175. HollyFrontier Corporation, North Harwood Street, Dallas, TX, USA",5.0348112262864E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,32.792999446783135]}"
00000000000000000146_0,Fortune 500 HQ,"174. CarMax, Richmond Road, Charlottesville, VA, USA",2.188116109298869E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.44538218573722,38.01221124751755]}"
00000000000000000147_0,Fortune 500 HQ,"173. Synchrony Financial, Long Ridge Road, Stamford, CT, USA",4.8254163988698796E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.54058073444463,41.09343267204751]}"
00000000000000000148_0,Fortune 500 HQ,"172. Tenet Healthcare Corporation, Ross Avenue, Dallas, TX, USA",5.0348112262864E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,32.792999446783135]}"
00000000000000000149_0,Fortune 500 HQ,"171 Kimberly-Clark Corporation, Phelps Drive, Irving, TX, USA",5.349335236583694E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.93271073291696,32.855881516671495]}"
0000000000000000014a_0,Fortune 500 HQ,"170. Freeport-McMoRan Inc., North Central Avenue, Phoenix, AZ, USA",5.928028163179122E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.08728957601329,33.4218201456668]}"
0000000000000000014b_0,Fortune 500 HQ,169. Genuine Parts,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
0000000000000000014c_0,Fortune 500 HQ,168. Molina Healthcare,7.09411832998466E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.18685035518484,33.799112564996996]}"
0000000000000000014d_0,Fortune 500 HQ,167. Occidental Petroleum,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
0000000000000000014e_0,Fortune 500 HQ,166. Icahn Enterprises,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
0000000000000000014f_0,Fortune 500 HQ,"165. Avnet, Inc., South 47th Street, Phoenix, AZ, USA",7.113250446883442E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.96152543623656,33.4218201456668]}"
00000000000000000150_0,Fortune 500 HQ,"164. Fluor, Irving, Texas, USA",5.319909137212932E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.93271073291696,32.792999446783135]}"
00000000000000000151_0,Fortune 500 HQ,"163. Bank of New York Mellon, Greenwich Street, New York, NY, USA",1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
00000000000000000152_0,Fortune 500 HQ,"162. Altria Group Inc., West Broad Street, Richmond, VA, USA",2.8629957201202252E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.50215113741172,37.572036758298985]}"
00000000000000000153_0,Fortune 500 HQ,"161. Hartford Financial Services: Delacruz Cedric, Hartford Plaza, Hartford, CT, USA",5.076030752173835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.66023175600749,41.785135440819545]}"
00000000000000000154_0,Fortune 500 HQ,"160. Danaher Corporation, Pennsylvania Avenue Northwest, Washington, DC, USA",4.987559050937402E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.06197664819315,38.89256022595468]}"
00000000000000000155_0,Fortune 500 HQ,159. PNC Financial Services,3.774325011085493E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,40.46461197316385]}"
00000000000000000156_0,Fortune 500 HQ,158. SYNNEX,3.9869039595674335E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.572036758298985]}"
00000000000000000157_0,Fortune 500 HQ,157. AECOM,1.1903557135087366E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,34.050640844550465]}"
00000000000000000158_0,Fortune 500 HQ,156. Kohl’s,4.251005984225691E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.12922094854565,43.1685409783636]}"
00000000000000000159_0,Fortune 500 HQ,155. WellCare Health Plans,3.509078283441612E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.46983465859267,27.95108006537891]}"
0000000000000000015a_0,Fortune 500 HQ,154. Lennar,4.1248501277005455E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.20608014261147,25.750207619286083]}"
0000000000000000015b_0,Fortune 500 HQ,153. VISA,3.726038482694589E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,37.76068296796409]}"
0000000000000000015c_0,Fortune 500 HQ,152. Western Digital,4.5630690016335E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89689247859847,37.32050847874552]}"
0000000000000000015d_0,Fortune 500 HQ,151. Marriott International,3.955910821460863E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.12485871808151,38.95544229584305]}"
0000000000000000015e_0,Fortune 500 HQ,150. Broadcom,4.5630690016335E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89689247859847,37.32050847874552]}"
0000000000000000015f_0,Fortune 500 HQ,149. McDonald’s,7.601491201048877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.84801751070791]}"
00000000000000000160_0,Fortune 500 HQ,148. Whirlpool,3.5488480367835844E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.43140506155976,42.099545790261374]}"
00000000000000000161_0,Fortune 500 HQ,147. LEAR,4.384021480948856E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.22441949725307,42.47683820959158]}"
00000000000000000162_0,Fortune 500 HQ,"146. CBRE Global Headquarters, South Hope Street, Los Angeles, CA, USA",1.1903557135087366E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,34.050640844550465]}"
00000000000000000163_0,Fortune 500 HQ,145. AutoNation,3.564753926898537E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.14319807272311,26.127500038616283]}"
00000000000000000164_0,Fortune 500 HQ,"144. Tesla HQ, Deer Creek Road, Palo Alto, CA, USA",3.4894916379457114E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14842075815193,37.383390548633884]}"
00000000000000000165_0,Fortune 500 HQ,143. AFLAC,2.5649184492994945E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.98511745412733,32.4785890973413]}"
00000000000000000166_0,Fortune 500 HQ,142. Southwest Airlines,5.0348112262864E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,32.792999446783135]}"
00000000000000000167_0,Fortune 500 HQ,141. ManpowerGroup,4.322945639449935E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8776926689922,43.042776838586875]}"
00000000000000000168_0,Fortune 500 HQ,140. JABIL,2.494748014187592E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.65848086825777,27.762433855713812]}"
00000000000000000169_0,Fortune 500 HQ,"139. Gilead Sciences, Inc., Lakeside Drive, Foster City, CA, USA",3.9108585779668945E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.27418489792866,37.572036758298985]}"
0000000000000000016a_0,Fortune 500 HQ,138. Bristol-Myers Squibb,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
0000000000000000016b_0,Fortune 500 HQ,"137. Qualcomm, Technology Drive, San Jose, CA, USA",4.473694978143443E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89689247859847,37.383390548633884]}"
0000000000000000016c_0,Fortune 500 HQ,"136. Penske Automotive Group, Inc., South Telegraph Road, Bloomfield Township, MI, USA",3.5851790419471824E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.28730156714144,42.602602349368304]}"
0000000000000000016d_0,Fortune 500 HQ,135. DOLLAR TREE,2.8598597488854934E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.30739180953275,36.75456984975022]}"
0000000000000000016e_0,Fortune 500 HQ,134. UNION PACIFIC,5.6017896557348994E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.9265976147031,41.28207888171261]}"
0000000000000000016f_0,Fortune 500 HQ,"133. International Paper, Poplar Avenue, Memphis, TN, USA",2.803803955668336E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.82703683553154,35.11963603265269]}"
00000000000000000170_0,Fortune 500 HQ,132. CENTURYLINK,1.939668062846537E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.09079135151275,32.4785890973413]}"
00000000000000000171_0,Fortune 500 HQ,131. SOUTHERN,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
00000000000000000172_0,Fortune 500 HQ,130. PACCAR,5.832052186646674E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2113028280403,47.63316794043763]}"
00000000000000000173_0,Fortune 500 HQ,129. AMGEN,2.790103500054643E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.8156710540685,34.17640498432719]}"
00000000000000000174_0,Fortune 500 HQ,128. Cummins,4.919916464778855E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.17987678200629,39.772909204391816]}"
00000000000000000175_0,Fortune 500 HQ,"127. Halliburton, North Sam Houston Parkway East, Houston, TX, USA",5.206843216562373E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.96330630180664]}"
00000000000000000176_0,Fortune 500 HQ,"126. Duke Energy, South Tryon Street, Charlotte, NC, USA",4.557654940388463E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.83490084149514,35.24540017242943]}"
00000000000000000177_0,Fortune 500 HQ,125. US Foods Holdings,8.417066270536193E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8776926689922,41.97378165048464]}"
00000000000000000178_0,Fortune 500 HQ,"124. Thermo Fisher Scientific, 3rd Avenue, Waltham, MA, USA",5.5132253566997674E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.27682621846343,42.41395613970321]}"
00000000000000000179_0,Fortune 500 HQ,"123. Eli Lilly and Company Corporate Center, Delaware Street, Indianapolis, IN, USA",4.919916464778855E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.17987678200629,39.772909204391816]}"
0000000000000000017a_0,Fortune 500 HQ,"122. DXC Technology, Tysons Boulevard, Tysons, VA, USA",3.825812524956197E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.25062285785825,38.89256022595468]}"
0000000000000000017b_0,Fortune 500 HQ,"121. Starbucks, Pike Place, Seattle, WA, USA",5.915514217561968E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33706696781704,47.63316794043763]}"
0000000000000000017c_0,Fortune 500 HQ,120. NUCOR,4.557654940388463E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.83490084149514,35.24540017242943]}"
0000000000000000017d_0,Fortune 500 HQ,"119. Dollar General Corporate Headquarters, Mission Ridge, Goodlettsville, TN, USA",3.3039171507628906E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.68293334111323,36.314395360531655]}"
0000000000000000017e_0,Fortune 500 HQ,118. MACY'S,4.4671309054528835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,39.081206435619784]}"
0000000000000000017f_0,Fortune 500 HQ,117. U.S. BANCORP,4.766322957067659E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.2855506793917,44.992121005126236]}"
00000000000000000180_0,Fortune 500 HQ,116. Mondelez International,5.166900175112131E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.16242786014974]}"
00000000000000000181_0,Fortune 500 HQ,"115. Kraft Heinz Innovation Center, Ericsson Drive, Warrendale, PA, USA",3.162887341482782E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.08031600283475,40.65325818282894]}"
00000000000000000182_0,Fortune 500 HQ,"114. Raytheon Company, Apple Hill Drive, Tewksbury, MA, USA",3.658651372221763E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.21394414857507,42.66548441925667]}"
00000000000000000183_0,Fortune 500 HQ,"113. PBF Energy, Sylvan Way, Parsippany, NJ, USA",3.89164273438516E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.48381178277012,40.841904392494044]}"
00000000000000000184_0,Fortune 500 HQ,"112. INTL FCStone, 5th Avenue, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000185_0,Fortune 500 HQ,"111. Northwestern Mutual, East Mason Street, Milwaukee, WI, USA",4.322945639449935E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8776926689922,43.042776838586875]}"
00000000000000000186_0,Fortune 500 HQ,"110. Philip Morris International Inc, Park Avenue, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000187_0,Fortune 500 HQ,"109. Arrow Electronics, East Dry Creek Road, Centennial, CO, USA",2.9379583494468344E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.85585153885114,39.584262994726714]}"
00000000000000000188_0,Fortune 500 HQ,"108. Northrop Grumman, Fairview Park Drive, Falls Church, VA, USA",4.258994319781494E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.18774078796989,38.89256022595468]}"
00000000000000000189_0,Fortune 500 HQ,"107. Rite Aid, Market Street, Camp Hill, PA, USA",3.3413309277090835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.93621250841642,40.21308369361038]}"
0000000000000000018a_0,Fortune 500 HQ,"106. TRAVELERS  New York, USA",5.9637985140385424E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4148165946679,40.77902232260568]}"
0000000000000000018b_0,Fortune 500 HQ,105. Micron Technology,2.121693072548858E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.17462411875712,43.60871546758217]}"
0000000000000000018c_0,Fortune 500 HQ,104. Twenty-First Century Fox,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
0000000000000000018d_0,Fortune 500 HQ,103. Abbott Laboratories,4.80710552844879E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8776926689922,42.288191999926475]}"
0000000000000000018e_0,Fortune 500 HQ,102. Hewlett Packard Enterprise,3.7045142487867996E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14842075815193,37.44627261852225]}"
0000000000000000018f_0,Fortune 500 HQ,101. USAA,3.3146318935266405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.50476248012613,29.397367672811342]}"
00000000000000000190_0,Fortune 500 HQ,100. Coca-Cola,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
00000000000000000191_0,Fortune 500 HQ,99. Progressive,3.080143883525255E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.4637215403788,41.533607161266076]}"
00000000000000000192_0,Fortune 500 HQ,98. Capital One Financial,4.0154185224026575E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.18774078796989,38.95544229584305]}"
00000000000000000193_0,Fortune 500 HQ,97. CHS,4.0424976089398515E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.03402239983825,44.8663568653495]}"
00000000000000000194_0,Fortune 500 HQ,96. ABBVIE,4.601718877670502E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.35107406981484]}"
00000000000000000195_0,Fortune 500 HQ,95. 3M,4.2963647677743145E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.09690446972661,44.92923893523787]}"
00000000000000000196_0,Fortune 500 HQ,94. Plains GP holdings,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
