name,institution_type,avg_rad,no2
"217. CBS Corporation, New York, NY, USA",Fortune 500 HQ,272.15,1.0035571628393234e-4
"216. Booking Holdings Norwalk, CT, USA",Fortune 500 HQ,39.89417,5.037657098739503e-5
"215 Ecolab, Saint Paul, MN, USA",Fortune 500 HQ,182.05333,4.2963647677743145e-5
"214 ITW  Glenview, IL, USA",Fortune 500 HQ,42.995,7.306381829473509e-5
"213. Waste Management - Houston Houston, TX, USA",Fortune 500 HQ,215.965,4.62703000555975e-5
"212. Land O Lakes, Lexington Avenue North, Arden Hills, MN, USA",Fortune 500 HQ,50.539165,4.337666305730247e-5
"210. Mastercard, Purchase, NY, USA",Fortune 500 HQ,17.72,5.025197200834316e-5
"210. Marsh Mclennan: Geiger Richard, 6th Avenue, New York, NY, USA",Fortune 500 HQ,572.2808,1.0035571628393234e-4
"209 Ross Dress for Less, Dublin Boulevard, Dublin, CA, USA",Fortune 500 HQ,65.78833,4.0605474713045323e-05
"208. Jacobs Engineering Group Dallas, TX, USA",Fortune 500 HQ,202.62,5.0348112262864e-5
"207. Celgene Corporation, Morris Avenue, Summit, NJ, USA",Fortune 500 HQ,24.615,1.0154244851809674e-4
"206. Omnicom Group Inc, Madison Avenue, New York, NY, USA",Fortune 500 HQ,248.32083,1.0035571628393234e-4
"205. PPG Industries Inc, Pittsburgh, PA, USA",Fortune 500 HQ,197.63083,3.774325011085493e-5
"204. PayPal, San Jose, CA, USA",Fortune 500 HQ,71.98917,4.473694978143443e-5
"203. Goodyear Auto Service, Akron, OH, USA",Fortune 500 HQ,121.69417,2.866065970090029e-5
"202. Colgate-Palmolive Company, Park Avenue, New York, NY, USA",Fortune 500 HQ,248.32083,1.0035571628393234e-4
"201. Supervalu  Eden Prairie, MN, USA",Fortune 500 HQ,33.899166,3.9237216021935526e-5
"200. General Mills  Minneapolis, MN, USA",Fortune 500 HQ,19.365833,4.019424893659003e-5
"199. Texas Instruments, Dallas, TX, USA",Fortune 500 HQ,202.62,5.0348112262864e-5
"198. Aramark HQ, Philadelphia, PA, USA",Fortune 500 HQ,199.3275,4.650911397845651e-5
"197. Netflix Los Gatos, CA, USA",Fortune 500 HQ,17.268333,4.1145363119944297e-5
"196. Nordstrom Downtown Seattle, Pine Street, Seattle, WA, USA",Fortune 500 HQ,125.39333,5.915514217561968e-5
"195. Becton Dickinson  Franklin Lakes, NJ, USA",Fortune 500 HQ,20.113333,4.25338285621792e-5
"194. Rockingham Estates by D.R. Horton America's Builder, Longbow Lane, Arlington, TX, USA",Fortune 500 HQ,17.595833,3.259631881827809e-5
"193. Cognizant, Frank W Burr Boulevard, Teaneck, NJ, USA",Fortune 500 HQ,70.32667,7.751602084099756e-5
"192. American Electric Power Co, Riverside Plaza, Columbus, OH, USA",Fortune 500 HQ,128.90167,4.01442121953455e-5
"191. CDW, Tri State International, Lincolnshire, IL, USA",Fortune 500 HQ,52.7575,5.150207038987182e-5
"190. WestRock  Atlanta, GA, USA",Fortune 500 HQ,49.589165,3.272935313527618e-5
"189. Jones Lang La Salle, West Monroe Street, Chicago, IL, USA",Fortune 500 HQ,305.29083,6.90932632450495e-5
"188. Davita, Denver, Colorado, USA",Fortune 500 HQ,174.41501,5.6791397915338495e-5
"187. Lincoln Financial Group, Radnor, PA, USA",Fortune 500 HQ,20.375,3.2163658678085426e-5
"186. Gap San Francisco, CA, USA",Fortune 500 HQ,196.28,3.726038482694589e-5
"185. C.H. Robinson, Charlson Road, Eden Prairie, MN, USA",Fortune 500 HQ,30.820833,3.901211799360548e-5
"184. NextEra Energy Resources, Universe Boulevard, Juno Beach, FL, USA",Fortune 500 HQ,40.775833,2.6766898755693323e-5
"183. PG&E San Francisco, CA, USA",Fortune 500 HQ,110.76833,3.726038482694589e-5
"182. Applied Materials Inc,  Santa Clara, CA, USA",Fortune 500 HQ,57.204166,4.416408532822157e-5
"181. EOG Resources Inc,, TX, USA",Fortune 500 HQ,153.30667,4.62703000555975e-5
"180. XPO Logistics, Connecticut, USA",Fortune 500 HQ,40.935,4.230536153930699e-5
"178. NGL Energy Partners LP, South Yale Avenue, Tulsa, OK, USA",Fortune 500 HQ,65.870834,3.879398306573459e-5
"178. Emerson Electric Co., West Florissant Avenue, St. Louis, MO, USA",Fortune 500 HQ,42.06167,4.754851781566914e-5
"177. Sherwin-Williams - Corporate Office, West Prospect Avenue, Cleveland, OH, USA",Fortune 500 HQ,272.69833,3.670949596524029e-5
"176. Performans Food Group Richmond, VA, USA",Fortune 500 HQ,173.55084,2.7033178018008222e-5
"175. HollyFrontier Corporation, North Harwood Street, Dallas, TX, USA",Fortune 500 HQ,144.65334,5.0348112262864e-5
"174. CarMax, Richmond Road, Charlottesville, VA, USA",Fortune 500 HQ,40.724167,2.188116109298869e-5
"173. Synchrony Financial, Long Ridge Road, Stamford, CT, USA",Fortune 500 HQ,11.885,4.82541639886988e-5
"172. Tenet Healthcare Corporation, Ross Avenue, Dallas, TX, USA",Fortune 500 HQ,213.32167,5.0348112262864e-5
"171 Kimberly-Clark Corporation, Phelps Drive, Irving, TX, USA",Fortune 500 HQ,57.435833,5.349335236583694e-5
"170. Freeport-McMoRan Inc., North Central Avenue, Phoenix, AZ, USA",Fortune 500 HQ,199.64166,5.928028163179122e-5
169. Genuine Parts,Fortune 500 HQ,153.62416,3.820390786572428e-5
168. Molina Healthcare,Fortune 500 HQ,159.19,7.09411832998466e-5
167. Occidental Petroleum,Fortune 500 HQ,153.30667,4.62703000555975e-5
166. Icahn Enterprises,Fortune 500 HQ,158.49083,1.1137873414493032e-4
"165. Avnet, Inc., South 47th Street, Phoenix, AZ, USA",Fortune 500 HQ,59.025833,7.113250446883442e-5
"164. Fluor, Irving, Texas, USA",Fortune 500 HQ,65.909164,5.319909137212932e-5
"163. Bank of New York Mellon, Greenwich Street, New York, NY, USA",Fortune 500 HQ,180.22166000000001,1.1137873414493032e-4
"162. Altria Group Inc., West Broad Street, Richmond, VA, USA",Fortune 500 HQ,59.02,2.8629957201202252e-5
"161. Hartford Financial Services: Delacruz Cedric, Hartford Plaza, Hartford, CT, USA",Fortune 500 HQ,75.7775,5.076030752173835e-5
"160. Danaher Corporation, Pennsylvania Avenue Northwest, Washington, DC, USA",Fortune 500 HQ,188.31667,4.987559050937402e-5
159. PNC Financial Services,Fortune 500 HQ,178.48917,3.774325011085493e-5
158. SYNNEX,Fortune 500 HQ,45.97167,3.9869039595674335e-5
157. AECOM,Fortune 500 HQ,177.07,1.1903557135087366e-4
156. Kohl’s,Fortune 500 HQ,42.094166,4.251005984225691e-5
155. WellCare Health Plans,Fortune 500 HQ,193.69583,3.509078283441612e-5
154. Lennar,Fortune 500 HQ,215.2675,4.1248501277005455e-5
153. VISA,Fortune 500 HQ,90.96917,3.726038482694589e-5
152. Western Digital,Fortune 500 HQ,121.425835,4.5630690016335e-5
151. Marriott International,Fortune 500 HQ,105.18917,3.955910821460863e-5
150. Broadcom,Fortune 500 HQ,121.425835,4.5630690016335e-5
149. McDonald’s,Fortune 500 HQ,258.18832,7.601491201048877e-5
148. Whirlpool,Fortune 500 HQ,35.695,3.5488480367835844e-5
147. LEAR,Fortune 500 HQ,30.5025,4.384021480948856e-5
"146. CBRE Global Headquarters, South Hope Street, Los Angeles, CA, USA",Fortune 500 HQ,160.9825,1.1903557135087366e-4
145. AutoNation,Fortune 500 HQ,200.50667,3.564753926898537e-5
"144. Tesla HQ, Deer Creek Road, Palo Alto, CA, USA",Fortune 500 HQ,14.279167,3.4894916379457114e-5
143. AFLAC,Fortune 500 HQ,90.105,2.5649184492994945e-5
142. Southwest Airlines,Fortune 500 HQ,202.62,5.0348112262864e-5
141. ManpowerGroup,Fortune 500 HQ,287.89334,4.322945639449935e-5
140. JABIL,Fortune 500 HQ,141.6975,2.494748014187592e-5
"139. Gilead Sciences, Inc., Lakeside Drive, Foster City, CA, USA",Fortune 500 HQ,58.506664,3.9108585779668945e-5
138. Bristol-Myers Squibb,Fortune 500 HQ,158.49083,1.1137873414493032e-4
"137. Qualcomm, Technology Drive, San Jose, CA, USA",Fortune 500 HQ,81.565,4.473694978143443e-5
"136. Penske Automotive Group, Inc., South Telegraph Road, Bloomfield Township, MI, USA",Fortune 500 HQ,44.171665,3.5851790419471824e-5
135. DOLLAR TREE,Fortune 500 HQ,25.814167,2.8598597488854934e-5
134. UNION PACIFIC,Fortune 500 HQ,237.52417,5.6017896557348994e-5
"133. International Paper, Poplar Avenue, Memphis, TN, USA",Fortune 500 HQ,106.85834,2.803803955668336e-5
132. CENTURYLINK,Fortune 500 HQ,54.913334,1.939668062846537e-5
131. SOUTHERN,Fortune 500 HQ,153.62416,3.820390786572428e-5
130. PACCAR,Fortune 500 HQ,101.93916,5.832052186646674e-5
129. AMGEN,Fortune 500 HQ,48.504166,2.790103500054643e-5
128. Cummins,Fortune 500 HQ,145.7025,4.919916464778855e-5
"127. Halliburton, North Sam Houston Parkway East, Houston, TX, USA",Fortune 500 HQ,76.9875,5.206843216562373e-5
"126. Duke Energy, South Tryon Street, Charlotte, NC, USA",Fortune 500 HQ,236.3125,4.557654940388463e-5
125. US Foods Holdings,Fortune 500 HQ,89.03917,8.417066270536193e-5
"124. Thermo Fisher Scientific, 3rd Avenue, Waltham, MA, USA",Fortune 500 HQ,63.884167,5.5132253566997674e-5
"123. Eli Lilly and Company Corporate Center, Delaware Street, Indianapolis, IN, USA",Fortune 500 HQ,125.278336,4.919916464778855e-5
"122. DXC Technology, Tysons Boulevard, Tysons, VA, USA",Fortune 500 HQ,133.83583,3.825812524956197e-5
"121. Starbucks, Pike Place, Seattle, WA, USA",Fortune 500 HQ,53.069168,5.915514217561968e-5
120. NUCOR,Fortune 500 HQ,287.16168,4.557654940388463e-5
"119. Dollar General Corporate Headquarters, Mission Ridge, Goodlettsville, TN, USA",Fortune 500 HQ,49.020836,3.3039171507628906e-5
118. MACY'S,Fortune 500 HQ,244.75166,4.4671309054528835e-5
117. U.S. BANCORP,Fortune 500 HQ,223.65916000000001,4.766322957067659e-5
116. Mondelez International,Fortune 500 HQ,30.488333,5.166900175112131e-5
"115. Kraft Heinz Innovation Center, Ericsson Drive, Warrendale, PA, USA",Fortune 500 HQ,33.059166,3.162887341482782e-5
"114. Raytheon Company, Apple Hill Drive, Tewksbury, MA, USA",Fortune 500 HQ,23.2,3.658651372221763e-5
"113. PBF Energy, Sylvan Way, Parsippany, NJ, USA",Fortune 500 HQ,29.485,3.89164273438516e-5
"112. INTL FCStone, 5th Avenue, New York, NY, USA",Fortune 500 HQ,279.97583,1.0035571628393234e-4
"111. Northwestern Mutual, East Mason Street, Milwaukee, WI, USA",Fortune 500 HQ,240.38667,4.322945639449935e-5
"110. Philip Morris International Inc, Park Avenue, New York, NY, USA",Fortune 500 HQ,226.19583,1.0035571628393234e-4
"109. Arrow Electronics, East Dry Creek Road, Centennial, CO, USA",Fortune 500 HQ,102.175835,2.9379583494468344e-5
"108. Northrop Grumman, Fairview Park Drive, Falls Church, VA, USA",Fortune 500 HQ,51.323334,4.258994319781494e-5
"107. Rite Aid, Market Street, Camp Hill, PA, USA",Fortune 500 HQ,21.584167,3.3413309277090835e-5
"106. TRAVELERS  New York, USA",Fortune 500 HQ,51.802498,5.9637985140385424e-5
105. Micron Technology,Fortune 500 HQ,174.4375,2.121693072548858e-5
104. Twenty-First Century Fox,Fortune 500 HQ,158.49083,1.1137873414493032e-4
103. Abbott Laboratories,Fortune 500 HQ,57.708332,4.80710552844879e-5
102. Hewlett Packard Enterprise,Fortune 500 HQ,12.3425,3.7045142487868e-5
101. USAA,Fortune 500 HQ,164.3,3.3146318935266405e-5
100. Coca-Cola,Fortune 500 HQ,153.62416,3.820390786572428e-5
99. Progressive,Fortune 500 HQ,12.809167,3.080143883525255e-5
98. Capital One Financial,Fortune 500 HQ,53.748333,4.0154185224026575e-5
97. CHS,Fortune 500 HQ,15.1866665,4.0424976089398515e-5
96. ABBVIE,Fortune 500 HQ,51.135834,4.601718877670502e-5
95. 3M,Fortune 500 HQ,163.47083,4.2963647677743145e-5
94. Plains GP holdings,Fortune 500 HQ,153.30667,4.62703000555975e-5
93. Exelon,Fortune 500 HQ,258.18832,7.601491201048877e-5
92. General Dynamics,Fortune 500 HQ,41.4575,4.258994319781494e-5
91. Publix Super Markets,Fortune 500 HQ,76.004166,3.5056949685457605e-5
90. NIKE,Fortune 500 HQ,87.15667,3.50169637734502e-5
89. Enterprise Products Partners,Fortune 500 HQ,153.30667,4.62703000555975e-5
88. Tech Data,Fortune 500 HQ,149.39166,2.436336666896159e-5
87. DEERE,Fortune 500 HQ,87.284164,3.757150867437342e-5
86. ConocoPhillips,Fortune 500 HQ,153.30667,4.62703000555975e-5
85. TJX,Fortune 500 HQ,31.478334,5.1638507695764175e-5
84. Massachusetts Mutual Life Insurance,Fortune 500 HQ,147.50417,3.783333941697765e-5
83. World Fuel Services,Fortune 500 HQ,215.2675,4.1248501277005455e-5
82. ALLSTATE,Fortune 500 HQ,28.771667,5.898166618091944e-5
81. Oracle,Fortune 500 HQ,24.823334,3.69650343927987e-5
80. Tyson Foods,Fortune 500 HQ,60.3425,2.2272597260752275e-5
78. TIAA,Fortune 500 HQ,158.49083,1.1137873414493032e-4
78. United Continental Holdings,Fortune 500 HQ,258.18832,7.601491201048877e-5
77. Honeywell International,Fortune 500 HQ,7.5008335,3.89164273438516e-5
"76. Merck Kenilworth, NJ, USA",Fortune 500 HQ,28.639168,1.0333320928485882e-4
Liberty Mutual Insurance Group,Fortune 500 HQ,199.1075,7.673807305835998e-5
74. Best Buy,Fortune 500 HQ,63.425,4.3773370930034446e-5
73. Nationwide,Fortune 500 HQ,159.91667,3.5626061255252316e-5
72. American Express,Fortune 500 HQ,158.49083,1.1137873414493032e-4
71. New York Life Insurance,Fortune 500 HQ,158.49083,1.1137873414493032e-4
70. Charter Communications,Fortune 500 HQ,96.236664,5.045111752950983e-5
69. Delta Air Lines,Fortune 500 HQ,153.62416,3.820390786572428e-5
68. American Airlines Group,Fortune 500 HQ,146.4975,3.989411648459077e-5
67. HCA Healthcare,Fortune 500 HQ,346.72083,3.9721055016417835e-5
66. AIG,Fortune 500 HQ,158.49083,1.1137873414493032e-4
65. Cigna,Fortune 500 HQ,16.24,3.332327819415275e-5
64. CISCO Systems,Fortune 500 HQ,121.425835,4.5630690016335e-5
63. Morgan Stanley,Fortune 500 HQ,536.3417,1.0035571628393234e-4
62. Goldman Sachs Group,Fortune 500 HQ,158.49083,1.1137873414493032e-4
61. Pfizer,Fortune 500 HQ,158.49083,1.1137873414493032e-4
60. Lockheed Martin,Fortune 500 HQ,105.18917,3.955910821460863e-5
59. Energy Transfer,Fortune 500 HQ,202.62,5.0348112262864e-5
58. Caterpillar,Fortune 500 HQ,30.488333,5.166900175112131e-5
57. Facebook,Fortune 500 HQ,39.938335,3.2800659400907986e-5
56. Humana,Fortune 500 HQ,154.8,4.496994406105207e-5
55. HP,Fortune 500 HQ,12.3425,3.7045142487868e-5
54. SYSCO,Fortune 500 HQ,153.30667,4.62703000555975e-5
52. Albertsons,Fortune 500 HQ,174.4375,2.121693072548858e-5
51. Centene,Fortune 500 HQ,320.34668,5.4413799194717365e-5
50. Prudential Financial,Fortune 500 HQ,213.9025,1.253653967105048e-4
48. Archer Daniels Midland,Fortune 500 HQ,258.18832,7.601491201048877e-5
48. Pepsico,Fortune 500 HQ,158.49083,1.1137873414493032e-4
47. Fedex,Fortune 500 HQ,132.50333,4.498879346366405e-5
46. United Technologies,Fortune 500 HQ,20.095833,3.538995449350773e-5
45. Procter and Gamble,Fortune 500 HQ,244.75166,4.4671309054528835e-5
44. MetLife,Fortune 500 HQ,158.49083,1.1137873414493032e-4
43. INTEL,Fortune 500 HQ,45.27833,4.416408532822157e-5
41. Lowes,Fortune 500 HQ,33.82,4.050189782267826e-5
41. United Parcel Service,Fortune 500 HQ,153.62416,3.820390786572428e-5
40. Freddie Mac,Fortune 500 HQ,53.748333,4.0154185224026575e-5
39. Target,Fortune 500 HQ,253.95584,4.766322957067659e-5
38. IBM,Fortune 500 HQ,6.991667,4.3054764320777464e-5
37. Johnson And Johnson,Fortune 500 HQ,60.4925,9.955978610234118e-5
36. State Farm Insurance,Fortune 500 HQ,72.105,3.453913808686066e-5
35. DuPont De Nemours,Fortune 500 HQ,6.056667,4.634085701209006e-5
34. Dell Technologies,Fortune 500 HQ,57.750835,2.949895987748289e-5
33. Anthem,Fortune 500 HQ,182.63167,4.919916464778855e-5
32. Comcast,Fortune 500 HQ,208.81667,4.650911397845651e-5
31. Marathon Petrolium,Fortune 500 HQ,31.759167,3.154373575388357e-5
30. Citigroup,Fortune 500 HQ,158.49083,1.1137873414493032e-4
29. Wells Fargo,Fortune 500 HQ,90.96917,3.726038482694589e-5
28. Boeing,Fortune 500 HQ,258.18832,7.601491201048877e-5
27. Home Depot,Fortune 500 HQ,153.62416,3.820390786572428e-5
26. Microsoft,Fortune 500 HQ,50.163334,4.840742305243481e-5
25. Bank of America,Fortune 500 HQ,287.16168,4.557654940388463e-5
24. Valero Technology,Fortune 500 HQ,164.3,3.3146318935266405e-5
23. Phillips,Fortune 500 HQ,153.30667,4.62703000555975e-5
22. Fannie Mae,Fortune 500 HQ,207.28333,4.987559050937402e-5
21. General Electric,Fortune 500 HQ,199.1075,7.673807305835998e-5
20. Kroger,Fortune 500 HQ,244.75166,4.4671309054528835e-5
19. Verizon Communication,Fortune 500 HQ,158.49083,1.1137873414493032e-4
18. JP Morgan,Fortune 500 HQ,158.49083,1.1137873414493032e-4
17. Walgreens Boots Alliance,Fortune 500 HQ,30.488333,5.166900175112131e-5
Cardinal Health,Fortune 500 HQ,55.835835,3.330270187797298e-5
15. Alphabet,Fortune 500 HQ,32.483334,3.753432061332663e-5
14. Costco Wholesale,Fortune 500 HQ,26.530834,4.653500901371272e-5
13. General Motors,Fortune 500 HQ,339.56,4.675792482485668e-5
2. Exxon Mobil,Fortune 500 HQ,65.909164,5.319909137212932e-5
7. McKesson,Fortune 500 HQ,65.909164,5.319909137212932e-5
13. Ford Motor,Fortune 500 HQ,64.8725,5.572753257592516e-5
11. Chevron,Fortune 500 HQ,36.446667,4.003940691165702e-5
"10. Amerisource Bergen Drug Corporation Chesterbrook, PA, USA",Fortune 500 HQ,24.954166,3.2861406678652176e-5
9. AT&T,Fortune 500 HQ,135.07916,4.451856069335591e-5
8. CVS Health,Fortune 500 HQ,9.966666,3.617273160723912e-5
6. UnitedHealth Group,Fortune 500 HQ,20.839167,3.7796018553808414e-5
5. Amazon,Fortune 500 HQ,170.245,5.915514217561968e-5
3. Berkshire Hathaway INC.,Fortune 500 HQ,237.52417,5.6017896557348994e-5
3. Apple,Fortune 500 HQ,43.3975,3.985390454264525e-5
1. Walmart,Fortune 500 HQ,45.715836,2.553710416745125e-5
Tower,Power Plant,0.91083336,1.6677434190261564e-5
Caro,Power Plant,1.3675,2.6493822860284185e-5
Ubly,Power Plant,4.8816667,3.0770621887711356e-5
George Johnson,Power Plant,1.4458333,2.329585536311859e-5
Claude Vandyke,Power Plant,1.9308333,3.627561773559379e-5
Vestaburg,Power Plant,3.4166667,2.9684156194851967e-5
Syl Laskin,Power Plant,4.229167,1.4832087472030422e-5
Blanchard,Power Plant,0.92583334,2.7322724086267664e-5
Clay Boswell,Power Plant,17.833334,1.8206999573702816e-5
Fond Du Lac,Power Plant,1.5383334,1.764349666723253e-5
Knife Falls,Power Plant,13.85,2.2359595315596123e-5
Little Falls (MN),Power Plant,21.1,2.3483073326008333e-5
M L Hibbard,Power Plant,31.701666,1.9391114955532585e-5
Pillager,Power Plant,1.3391666,1.850028350457075e-5
Scanlon,Power Plant,5.235833,1.9737295933234028e-5
Sylvan,Power Plant,0.8358333,2.1598765795741695e-5
Thomson,Power Plant,2.8341668,1.825007409194312e-5
Winton,Power Plant,0.55833334,1.3004557182537174e-5
Black Dog,Power Plant,13.1325,4.233881031026612e-5
Hennepin Island,Power Plant,130.99083,4.766322957067659e-5
High Bridge,Power Plant,40.559166,4.2963647677743145e-5
Inver Hills,Power Plant,33.18667,4.22279552311385e-5
Allen S King,Power Plant,46.041668,3.014944196201509e-5
Monticello Nuclear Facility,Power Plant,20.53,3.365491870168105e-5
Prairie Island,Power Plant,32.225,2.835062454562734e-5
Red Wing,Power Plant,10.87,3.0936387481789584e-5
Riverside (MN),Power Plant,40.05,4.766322957067659e-5
St James,Power Plant,19.058334,2.858656054831836e-5
Wilmarth,Power Plant,47.9825,3.3012664743612486e-5
Hoot Lake,Power Plant,6.911667,3.00939573637796e-5
Adrian,Power Plant,21.804167,2.7484681937747e-5
Alexandria,Power Plant,49.050835,2.832825835919171e-5
Benson City of,Power Plant,43.775833,3.34465005192799e-5
Blooming Prairie,Power Plant,31.1775,3.245407563639541e-5
Blue Earth,Power Plant,28.129168,2.8179588305427325e-5
Delano,Power Plant,21.915833,3.051914051126214e-5
Detroit Lakes,Power Plant,78.348335,2.0753228670608703e-5
Fairfax,Power Plant,11.6525,3.2808022081876124e-5
Fairmont (MN),Power Plant,20.110834,2.8777878518519317e-5
Glencoe,Power Plant,32.25833,3.455168889758854e-5
Grand Marais,Power Plant,1.7633333,2.0036511623136387e-5
Granite Falls,Power Plant,24.060833,2.990220533414465e-5
Hibbing,Power Plant,41.0925,1.6762500695894813e-5
Hutchinson Plant #1,Power Plant,59.64083,3.2379508821359764e-5
Janesville,Power Plant,22.331667,3.161637522877838e-5
Kenyon Municipal,Power Plant,18.160833,3.3246490636186105e-5
Lake Crystal,Power Plant,17.8,3.238501129060345e-5
Lanesboro,Power Plant,9.789166,2.817230223453857e-5
Litchfield,Power Plant,5.943333,2.833132076270588e-5
Luverne,Power Plant,35.75083,2.8557473880310143e-5
Marshall (MN),Power Plant,32.426666,2.578918511681934e-5
Melrose,Power Plant,13.1575,3.13693106167992e-5
Moose Lake,Power Plant,15.015834,1.8320680583857115e-5
Mora,Power Plant,13.854167,2.0702450111341248e-5
Mountain Lake,Power Plant,1.7308333,2.7108306698230847e-5
New Prague,Power Plant,35.515835,3.449730162860161e-5
New Ulm,Power Plant,78.4575,3.098108673388725e-5
North Branch (MN),Power Plant,20.319166,2.3315524077554753e-5
Owatonna,Power Plant,63.455833,3.435158841782431e-5
