system:index,institution_type,name,no2,.geo
00000000000000003910_0,Sports Venue,Western Hall,2.764929448906744E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70738581396868,40.46461197316385]}"
00000000000000003911_0,Sports Venue,WFCU Centre,3.7780774401204994E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.91000914781124,42.288191999926475]}"
00000000000000003912_0,Sports Venue,W.G. Thomas Coliseum,4.610096150746019E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.2471210823588,32.792999446783135]}"
00000000000000003913_0,Sports Venue,White Auditorium,2.2263975460352006E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.17812589425657,38.38950366684775]}"
00000000000000003914_0,Sports Venue,Whittemore Center,2.6375217810800074E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9624158690216,43.1685409783636]}"
00000000000000003915_0,Sports Venue,Williams Arena,4.6137324916755606E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.22266860950334,44.992121005126236]}"
00000000000000003916_0,Sports Venue,Williams Athletics and Assembly Center,1.8565680748584967E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20432925486175,32.2899428876762]}"
00000000000000003917_0,Sports Venue,William Nicks Building,1.6755380374636334E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.98947968459147,30.089070441583374]}"
00000000000000003918_0,Sports Venue,William R. Johnson Coliseum,1.4215523087489382E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.66895621693577,31.59824011890417]}"
00000000000000003919_0,Sports Venue,Wilkerson-Greines Activity Center,3.7860767007360836E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.31000315224716,32.6672353070064]}"
0000000000000000391a_0,Sports Venue,Wilson Logistics Arena,2.7582966994797964E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.2855506793917,37.257626408857156]}"
0000000000000000391b_0,Sports Venue,Winfield Dunn Center,2.919946260273967E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.37463610988526,36.565923640085124]}"
0000000000000000391c_0,Sports Venue,Wings Event Center,3.0296714154986154E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.55105608312263,42.22530993003811]}"
0000000000000000391d_0,Sports Venue,Winthrop Coliseum,3.344380237947065E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.02354705116024,34.93098982298759]}"
0000000000000000391e_0,Sports Venue,Wintrust Arena,7.601491201048877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.84801751070791]}"
0000000000000000391f_0,Sports Venue,Wolstein Center,3.604696487316744E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.65236775004391,41.47072509137771]}"
00000000000000003920_0,Sports Venue,Worthen Arena,3.398338393418698E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.4252919433459,40.21308369361038]}"
00000000000000003921_0,Sports Venue,Worthington Arena,1.6520360547861567E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.08117645779943,45.68382377389827]}"
00000000000000003922_0,Sports Venue,Yakima Valley SunDome,2.3445191809386835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.51348694105441,46.564172752335395]}"
00000000000000003923_0,Sports Venue,Xfinity Center,3.947031458181465E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.93621250841642,39.01832436573142]}"
00000000000000003924_0,Sports Venue,Xfinity Mobile Arena,4.8891864974369714E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.17551455154215,39.89867334416855]}"
00000000000000003925_0,Sports Venue,Yost Ice Arena,3.309193007695942E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.72747605636,42.288191999926475]}"
00000000000000003926_0,Sports Venue,Yuengling Center,3.512452397879012E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.4069525887043,28.076844205155645]}"
00000000000000003927_0,Sports Venue,Xtream Arena,3.4426242737091954E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58773479240581,41.65937130104281]}"
00000000000000003928_0,Sports Venue,7 17 Credit Union Park,3.496787924516406E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.52660361026717,41.09343267204751]}"
00000000000000003929_0,Sports Venue,7 17 Credit Union Field at Eastwood,2.9470377447227557E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.77201877160678,41.21919681182424]}"
0000000000000000392a_0,Sports Venue,AdventHealth Stadium,2.4461668847078608E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.17376366379243,34.302169124103926]}"
0000000000000000392b_0,Sports Venue,AirHogs Stadium,4.970280387771049E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.99559280280533,32.792999446783135]}"
0000000000000000392c_0,Sports Venue,Allie P. Reynolds Stadium,2.20836654529821E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.0584748726937,36.125749150866554]}"
0000000000000000392d_0,Sports Venue,Alex Box Stadium,3.165107451326259E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21044237307561,30.403480791025206]}"
0000000000000000392e_0,Sports Venue,Alex Rodriguez Park,3.029680237589807E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.26896221249984,25.687325549397716]}"
0000000000000000392f_0,Sports Venue,American Family Field,4.370542177808618E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.94057473888056,43.042776838586875]}"
00000000000000003930_0,Sports Venue,American Family Fields of Phoenix,7.231242267424879E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.15017164590166,33.48470221555516]}"
00000000000000003931_0,Sports Venue,Angel Stadium,5.63970955374828E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.87244000574302,33.799112564996996]}"
00000000000000003932_0,Sports Venue,Arm & Hammer Park,6.22565402780639E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.73534006232359,40.21308369361038]}"
00000000000000003933_0,Sports Venue,Arsenal BG Ballpark,3.938804721541017E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.14144718497339,38.57814987651285]}"
00000000000000003934_0,Sports Venue,Arthur W. Perdue Stadium,2.5057792897809022E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.55280697087235,38.38950366684775]}"
00000000000000003935_0,Sports Venue,Arvest Ballpark,2.408457103327481E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.16589965782885,36.18863122075492]}"
00000000000000003936_0,Sports Venue,Atrium Health Ballpark,3.219569266318851E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.64625463183005,35.49692845198289]}"
00000000000000003937_0,Sports Venue,AutoZone Park,4.498879346366405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.07856511508501,35.11963603265269]}"
00000000000000003938_0,Sports Venue,Avista Stadium,2.718453202689355E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.36938344663608,47.63316794043763]}"
00000000000000003939_0,Sports Venue,Bailey-Brayton Field,1.562568895917598E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18073723697098,46.7528189620005]}"
0000000000000000393a_0,Sports Venue,Bank of the James Stadium,1.8852657298641827E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.13708495450925,37.383390548633884]}"
0000000000000000393b_0,Sports Venue,Banner Island Ballpark,4.681859352772992E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2680717797148,37.94932917762919]}"
0000000000000000393c_0,Sports Venue,Baum-Walker Stadium,2.2488415882519007E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.16589965782885,36.06286708097819]}"
0000000000000000393d_0,Sports Venue,BayCare Ballpark,2.456324985657558E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.72136293814614,27.95108006537891]}"
0000000000000000393e_0,Sports Venue,Baylor Ballpark,2.265792033744281E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.12135694258207,31.5353580490158]}"
0000000000000000393f_0,Sports Venue,Beiden Field,2.8996674441445354E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.758902102394,36.817451919638586]}"
00000000000000003940_0,Sports Venue,Blue Bell Park,1.234598179873479E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.36677210392166,30.592127000690304]}"
00000000000000003941_0,Sports Venue,Blue Cross Park,2.6621967093522097E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.12135694258207,49.89692245641882]}"
00000000000000003942_0,Sports Venue,Blue Wahoos Stadium,1.9820063362233246E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.24887197010852,30.403480791025206]}"
00000000000000003943_0,Sports Venue,Boshamer Stadium,2.2988514450362993E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.07420288462087,35.93710294120146]}"
00000000000000003944_0,Sports Venue,Bosse Field,3.619471213223369E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.56328231955035,38.01221124751755]}"
00000000000000003945_0,Sports Venue,Bowling Green Ballpark,2.622407941813062E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.43140506155976,37.00609812930369]}"
00000000000000003946_0,Sports Venue,Brooks Field,2.184468125623495E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.87944355674192,34.23928705421556]}"
00000000000000003947_0,Sports Venue,Busch Stadium,5.4413799194717365E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20432925486175,38.64103194640121]}"
00000000000000003948_0,Sports Venue,Bush Field,5.339645082408435E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.97464210544933,41.28207888171261]}"
00000000000000003949_0,Sports Venue,CACTI Park of the Palm Beaches,2.9730849563065437E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.14319807272311,26.756320737499948]}"
0000000000000000394a_0,Sports Venue,Camelback Ranch,5.6308194352662494E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.2759357856784,33.48470221555516]}"
0000000000000000394b_0,Sports Venue,Campanelli Stadium,2.909577922927837E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.02529793890997,42.099545790261374]}"
0000000000000000394c_0,Sports Venue,Canac Stadium,2.9005172514260443E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.21394414857507,46.815701031888864]}"
0000000000000000394d_0,Sports Venue,CarMax Park,2.7033178018008226E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.43926906752336,37.572036758298985]}"
0000000000000000394e_0,Sports Venue,CaroMont Health Park,2.8485326248741448E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.21219326082534,35.24540017242943]}"
0000000000000000394f_0,Sports Venue,CarShield Field,3.708684540504168E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70738581396868,38.829678156066315]}"
00000000000000003950_0,Sports Venue,Cashman Field,5.1892114665106874E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.10562893065489,36.18863122075492]}"
00000000000000003951_0,Sports Venue,Centennial Field,2.271509003027338E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.16328831511443,44.4890644460193]}"
00000000000000003952_0,Sports Venue,Charles Hawkins Field,4.046160728362886E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,36.125749150866554]}"
00000000000000003953_0,Sports Venue,Charles Schwab Field Omaha,5.6017896557348994E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.9265976147031,41.28207888171261]}"
00000000000000003954_0,Sports Venue,Charlotte Sports Park,1.9418709375315067E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.15542430915083,27.007849017053413]}"
00000000000000003955_0,Sports Venue,Chase Field,5.928028163179122E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.08728957601329,33.4218201456668]}"
00000000000000003956_0,Sports Venue,Cheney Stadium,4.03089495267751E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.52571317748213,47.25587552110743]}"
00000000000000003957_0,Sports Venue,Chickasaw Bricktown Ballpark,2.7245778930170917E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.49864936191227,35.43404638209452]}"
00000000000000003958_0,Sports Venue,CHS Field,4.2963647677743145E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.09690446972661,44.92923893523787]}"
00000000000000003959_0,Sports Venue,Chukchansi Park,3.710580715367408E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.758902102394,36.75456984975022]}"
0000000000000000395a_0,Sports Venue,Citi Field,8.691394597166837E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.85499108388646,40.77902232260568]}"
0000000000000000395b_0,Sports Venue,Citizens Bank Park,4.8891864974369714E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.17551455154215,39.89867334416855]}"
0000000000000000395c_0,Sports Venue,Clark-LeClair Stadium,2.5912860535159053E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.37638699763498,35.62269259175962]}"
0000000000000000395d_0,Sports Venue,Classic Park,2.9403563523629232E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.4637215403788,41.65937130104281]}"
0000000000000000395e_0,Sports Venue,Clover Park,2.4887725405831192E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.39472635227658,27.322259366495246]}"
0000000000000000395f_0,Sports Venue,Clover Stadium,5.093141197645478E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.04363729355155,41.15631474193588]}"
00000000000000003960_0,Sports Venue,Coca-Cola Field,3.2790295540589874E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.88555667495578,42.85413062892177]}"
00000000000000003961_0,Sports Venue,Coca-Cola Park,3.665944275140393E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.42704283109562,40.65325818282894]}"
00000000000000003962_0,Sports Venue,Comerica Park,4.6757924824856683E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,42.35107406981484]}"
00000000000000003963_0,Sports Venue,Condron Family Ballpark,2.4128066905316712E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.34407051881594,29.648895952364807]}"
00000000000000003964_0,Sports Venue,Constellation Field,2.3782960995627906E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.67506933514963,29.648895952364807]}"
00000000000000003965_0,Sports Venue,Coolray Field,2.3741850681620725E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.97900433591347,34.050640844550465]}"
00000000000000003966_0,Sports Venue,CoolToday Park,1.7614827431049246E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.34407051881594,27.007849017053413]}"
00000000000000003967_0,Sports Venue,Coors Field,5.6791397915338495E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.98161567862788,39.772909204391816]}"
00000000000000003968_0,Sports Venue,Copeland Park,3.263920778103214E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27332444296398,43.860243747135634]}"
00000000000000003969_0,Sports Venue,Covenant Health Park,3.1948613257013354E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.9161222660251,35.99998501108983]}"
0000000000000000396a_0,Sports Venue,Crutcher Scott Field,1.869089115941551E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.69952180800509,32.4785890973413]}"
0000000000000000396b_0,Sports Venue,Dabos Park,2.1150830890898594E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.30564092178302,32.352824957564565]}"
0000000000000000396c_0,Sports Venue,Daikin Park,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
0000000000000000396d_0,Sports Venue,Dan Law Field,2.136698602373489E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.90039425409792,33.610466355331894]}"
0000000000000000396e_0,Sports Venue,Danville Stadium,3.579629340913562E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,40.087319553833645]}"
0000000000000000396f_0,Sports Venue,Darryl & Lori Schroeder Park,4.046741660858225E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.711778022253174]}"
00000000000000003970_0,Sports Venue,David F. Couch Ballpark,2.97836224884941E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.26896221249984,36.125749150866554]}"
00000000000000003971_0,Sports Venue,Day Air Ballpark,4.069651467542494E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.16765054557857,39.772909204391816]}"
00000000000000003972_0,Sports Venue,Dell Diamond,2.4095783968543507E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.62441350168899,30.529244930801937]}"
00000000000000003973_0,Sports Venue,Devon Park,2.553114311751616E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.4357672920239,35.49692845198289]}"
00000000000000003974_0,Sports Venue,Dickey-Stephens Park,2.6995355878396784E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.27943756117784,34.7423436133225]}"
00000000000000003975_0,Sports Venue,Dick Howser Stadium,3.468439078054947E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2934146853553,30.46636286091357]}"
00000000000000003976_0,Sports Venue,Disharoon Park,2.3859554547898344E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.50826425562558,38.075093317405916]}"
00000000000000003977_0,Sports Venue,Dobbins Stadium,3.0138302079521972E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77112833882174,38.515267806624486]}"
00000000000000003978_0,Sports Venue,Dodd Stadium,4.115882499608525E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.0942931270122,41.59648923115444]}"
00000000000000003979_0,Sports Venue,Dodger Stadium,1.1903557135087366E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,34.050640844550465]}"
0000000000000000397a_0,Sports Venue,Doug Kingsmore Stadium,2.1807714337325036E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.84712707792286,34.67946154343413]}"
0000000000000000397b_0,Sports Venue,Dow Diamond,3.3624729065741916E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.23053261546693,43.60871546758217]}"
0000000000000000397c_0,Sports Venue,Dozer Park,3.562034833340661E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.57550855597809,40.71614025271731]}"
0000000000000000397d_0,Sports Venue,Dudy Noble Field,1.806355387082398E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.82092371731768,33.48470221555516]}"
0000000000000000397e_0,Sports Venue,Duly Health and Care Field,8.35227483325268E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.06633887865729,41.533607161266076]}"
0000000000000000397f_0,Sports Venue,Dunkin' Donuts Park,5.076030752173835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.66023175600749,41.785135440819545]}"
00000000000000003980_0,Sports Venue,Dunn Field,2.1087748680120632E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.81044836863968,42.099545790261374]}"
00000000000000003981_0,Sports Venue,Durham Bulls Athletic Park,2.1905703741293485E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.88555667495578,35.99998501108983]}"
00000000000000003982_0,Sports Venue,East Field,2.7129531825624928E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.60346280433299,43.294305118140336]}"
00000000000000003983_0,Sports Venue,Eck Stadium,2.9035851185015943E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.31000315224716,37.69780089807572]}"
00000000000000003984_0,Sports Venue,Edinburg Baseball Stadium,2.056878105726082E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.1903521306843,26.31614624828138]}"
00000000000000003985_0,Sports Venue,Ed Smith Stadium,2.270816681161635E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.53271672848103,27.322259366495246]}"
00000000000000003986_0,Sports Venue,Equity Bank Park,3.1432299080730925E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.37288522213554,37.69780089807572]}"
00000000000000003987_0,Sports Venue,Erlanger Park,2.6629142836246793E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.29952780356916,35.056753962764326]}"
00000000000000003988_0,Sports Venue,ESL Ballpark,2.3089246612474537E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.62791527718845,43.1685409783636]}"
00000000000000003989_0,Sports Venue,Excite Ballpark,5.135300058569622E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8340104087101,37.32050847874552]}"
0000000000000000398a_0,Sports Venue,Fenway Park,7.673807305835998E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.08818000879833,42.35107406981484]}"
0000000000000000398b_0,Sports Venue,Fifth Third Field,4.46154823383406E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5388298466949,41.65937130104281]}"
0000000000000000398c_0,Sports Venue,Fifth Third Park,2.5370357486674804E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.96677809948574,34.93098982298759]}"
0000000000000000398d_0,Sports Venue,FirstEnergy Stadium,2.7605195595180024E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.93009939020256,40.33884783338711]}"
0000000000000000398e_0,Sports Venue,First Horizon Park,3.9721055016417835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,36.18863122075492]}"
0000000000000000398f_0,Sports Venue,First National Bank Field,2.6885606757914922E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.7659056533929,36.06286708097819]}"
00000000000000003990_0,Sports Venue,Fiscalini Field,1.1668792357159117E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.24361930685934,34.11352291443883]}"
00000000000000003991_0,Sports Venue,Five County Stadium,1.852060360846749E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.25673597607211,35.811338801424725]}"
00000000000000003992_0,Sports Venue,Fluor Field,2.749317756174173E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.4069525887043,34.868107753099224]}"
00000000000000003993_0,Sports Venue,FNB Field,3.468441283848615E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.87333043852806,40.275965763498746]}"
00000000000000003994_0,Sports Venue,Foster Field,1.5747168817088537E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.4541066466655,31.409593909239067]}"
00000000000000003995_0,Sports Venue,Founders Park,3.031307479623266E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.02354705116024,33.9877587746621]}"
00000000000000003996_0,Sports Venue,Four Winds Field,4.225697241607922E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.24275885189466,41.65937130104281]}"
00000000000000003997_0,Sports Venue,Fox Cities Stadium,3.8098448611855644E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.4436312979875,44.300418236354204]}"
00000000000000003998_0,Sports Venue,Franklin Field,4.7164651642378015E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.00345680876892,42.91701269881014]}"
00000000000000003999_0,Sports Venue,Franklin Properties Ballpark,5.646127787946448E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.16328831511443,40.77902232260568]}"
0000000000000000399a_0,Sports Venue,Fraser Field,3.885948224861817E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9624158690216,42.47683820959158]}"
0000000000000000399b_0,Sports Venue,Frawley Stadium,4.745488450832957E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.55280697087235,39.71002713450345]}"
0000000000000000399c_0,Sports Venue,Funko Field,4.414802157374611E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2113028280403,47.94757828987946]}"
0000000000000000399d_0,Sports Venue,Gesa Stadium,2.8208164600049334E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1929634733987,46.249762402893566]}"
0000000000000000399e_0,Sports Venue,Globe Life Field,4.95925423595512E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.0584748726937,32.73011737689477]}"
0000000000000000399f_0,Sports Venue,GCU Ballpark,7.231242267424879E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.15017164590166,33.48470221555516]}"
000000000000000039a0_0,Sports Venue,GoMart Park,2.9535913860142434E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.65236775004391,38.326621596959384]}"
000000000000000039a1_0,Sports Venue,Goodwin Field,7.902145088117852E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.87244000574302,33.86199463488536]}"
000000000000000039a2_0,Sports Venue,Goodyear Ballpark,3.117842251055271E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.40169992545512,33.4218201456668]}"
000000000000000039a3_0,Sports Venue,Goss Stadium,2.650323390184529E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28029801614254,44.551946515907666]}"
000000000000000039a4_0,Sports Venue,Grainger Stadium,2.654340518824662E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.56503320730009,35.24540017242943]}"
000000000000000039a5_0,Sports Venue,Great American Ball Park,4.4671309054528835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,39.081206435619784]}"
000000000000000039a6_0,Sports Venue,Greater Nevada Field,2.493350730532415E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.82178417228238,39.52138092483835]}"
000000000000000039a7_0,Sports Venue,Hadlock Field,1.9446229919765176E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27071310024957,43.67159753747054]}"
000000000000000039a8_0,Sports Venue,Hammond Stadium,2.0735040069969113E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.841013959709,26.567674527834846]}"
000000000000000039a9_0,Sports Venue,Harbor Park,3.608784269468359E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.30739180953275,36.817451919638586]}"
000000000000000039aa_0,Sports Venue,Harry Grove Stadium,2.677723264326828E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.43926906752336,39.39561678506161]}"
000000000000000039ab_0,Sports Venue,Haymarket Park,3.684978193548859E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.74406452325186,40.841904392494044]}"
000000000000000039ac_0,Sports Venue,Heritage Financial Park,3.192895485875683E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,41.533607161266076]}"
000000000000000039ad_0,Sports Venue,Hi Corbett Field,2.889194591805288E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.89253024813434,32.22706081778783]}"
000000000000000039ae_0,Sports Venue,Hillsboro Ballpark,3.337823312631305E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.90300559681233,45.558059634121534]}"
000000000000000039af_0,Sports Venue,Hinchliffe Stadium,6.448230480501892E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.16940143332829,40.90478646238241]}"
000000000000000039b0_0,Sports Venue,Hodgetown,2.4688776147786017E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.83751218420956,35.18251810254106]}"
